gene,rank,final_score,tsi_norm,pocket_norm,ldt_norm,ldt_score,n_pockets,n_nucleophiles,top_res_type,uniprot_id,tumor_median_log2,tumor_positive_rate,depmap_score,depmap_label,mean_plddt,plddt_below_70,plddt_below_50,enhanced_score,enhanced_rank,composite_primary,rank_primary,pu_score_v2,pu_score_v2_rank,maxITSI,best_cancer_ind,FC_best,P_tumor_best,pu_score_v3,pu_score_fused,pu_rank_fused,known_target,pu_score_v6,pu_rank_v6,bag_sd_v6,label,pu_score_v2b,pu_score_v4,pu_score_v5,pu_score_v5w,pu_score_v5w_fused,pu_rank_v5,bag_sd_v5,hpa_tumor_level_max,n_cancers_med_high,n_glyco_EC,geo_max_itsi,n_geo_itsi_pos,geo_max_fc,best_cancer,best_log2tpm,n_cancers_positive,enhanced_score_v2,rank_v2,eas,ntrs,risk_level,ctgov_n_trials,ctgov_max_phase,p2rank_top_score,p2rank_top_prob,p2rank_n_pockets,p2rank_filt_top_prob,p2rank_filt_n_pockets,purity_corr_max,high_purity_fc_shift,maxitsi_purityadj,expr_cv_median,tier,cohort,subsystem,failure_note
ENPP1,1239,0.1880659542759363,0.2605042014617612,0.0354325478412146,0.2441150311295582,0.004117,43,10,LYS,P22413,0.706,0.621,0.0285420859212703,Non-essential,90.7,10.7,8.9,0.2653633652543096,1064,0.2521349926463703,1071,0.2518101094817123,1841,0.4609,Sarcoma,2.905,0.869,0.1462695519303219,0.2237055016181229,1920,0,0.2221733043856933,1588,0.1556522957889466,0,0.4395355477379526,0.2567869966364051,0.2737939952968529,0.3312068730122141,1135.0,1590,0.1715432999417029,2.0,10.0,9,-0.6488,0.0,-1.081,,,,0.3253355661595949,1015,0.5,,,,,23.57,0.89,1.0,,,0.1847,0.747,0.4624,1.4106,,,solid,
GPR156,472,0.2554658555957313,0.2605042014617612,0.1257377826980863,0.3784761340053365,0.006383,20,21,LYS,Q8NFN8,-2.727,0.125,0.0790240698335163,Non-essential,55.5,67.0,55.4,0.2652299496874721,1065,0.2565168388223764,1021,0.4145494623661125,1205,0.2773,Glioblastoma,2.404,0.516,0.3693628359620459,0.4902912621359223,1261,0,0.088101709958213,1924,0.0723314269864981,0,0.3556339513015558,0.3315809579124735,0.3461585105240683,0.3605872931697091,986.5,1366,0.2305081618140352,2.0,7.0,1,1.0813,1.0,2.703,,,,0.3139688337061248,1172,0.5,,,,,33.01,0.945,1.0,,,0.2508,0.339,0.3168,,,,solid,
CD320,514,0.2522566039955137,0.3109243694866181,0.0107543887395223,0.4155351319300326,0.007008,3,5,LYS,Q9NPF0,5.353,1.0,-0.0463942719002225,Non-essential,63.8,65.2,31.9,0.265195909487705,1066,0.2507336289246811,1089,0.5375459829418905,675,0.4133,Melanoma,2.338,1.0,0.4767501385417895,0.6913430420711975,764,0,0.3118195395027597,1333,0.1917114317052448,0,0.4277593116465146,0.4435449096361081,0.4830728114492825,0.5079467430955616,1348.0,933,0.2081865659777524,2.0,3.0,3,1.2406,2.0,1.241,,,,0.3127889965055656,1196,0.5,,,,,,,0.0,,,0.3284,0.32,0.4334,0.6005,,,solid,
IL1RL1,1132,0.1990199065994063,0.1932773107619518,0.0308967262375454,0.3747998814112066,0.006321,30,10,LYS,Q01638,-1.732,0.243,0.0895969178151471,Non-essential,81.9,18.9,5.2,0.2651712106788711,1067,0.2517160469907484,1077,0.3419147850894841,1544,0.0474,AML,0.522,0.514,0.5248421674531377,0.529126213592233,1165,0,0.5146632423859553,753,0.2336972101411708,0,0.3068770716217434,0.3886882236780379,0.4494067969785801,0.4832228095575653,1060.5,1034,0.2253483758905014,3.0,18.0,8,-0.0264,0.0,-0.04,,,,0.3255586492202383,1012,0.5,,,,,6.03,0.297,0.0,,,-0.0462,0.219,0.0662,5.6824,,,solid,
LTB4R,1128,0.1994162348770347,0.1848739494244757,0.082853076071485,0.3353691076193299,0.005656,8,13,LYS,Q15722,1.753,0.927,-0.2660897845025777,Non-essential,81.4,19.3,14.2,0.2649614282212702,1068,0.2541040820248444,1052,0.4440949858044463,1067,0.3274,Thymoma,1.852,1.0,0.6815782949631576,0.7322006472491909,663,0,0.5659306155228062,630,0.1956290586122541,0,0.319980596093968,0.658846285825759,0.5890255112919056,0.622794592637728,1292.5,587,0.2054257051232345,0.0,0.0,2,1.9464,2.0,1.946,,,,0.3255629240942819,1011,0.5,,,,,40.23,0.964,1.0,,,0.2873,0.444,0.3692,1.0988,,,solid,
MSLNL,838,0.2277355919297818,0.2605042014617612,0.0176498497548632,0.3941298547287281,0.006647,31,8,LYS,Q96KJ4,-9.966,0.05,,No data,74.3,29.2,24.8,0.2649213966325142,1069,0.2658038891202574,918,0.427485261967941,1137,1.8095,Mesothelioma,9.514,0.425,0.2585217556192704,0.4324433656957929,1404,0,0.1014994934556326,1898,0.1156904852851462,0,0.3976291819918704,0.1606198942516264,0.1637230062781745,0.1957776243390258,875.0,1863,0.1766212572218599,,0.0,3,0.2309,0.0,0.346,,,,0.3182819912621585,1108,0.5,,,,,3.9,0.153,0.0,,,0.2832,1.73,2.4011,,,,solid,
SLC6A15,1119,0.2001297618224989,0.2100840334369042,0.0777668828087932,0.3092202786836643,0.005215,29,14,LYS,Q9H2J7,-3.458,0.235,0.0385979528072456,Non-essential,79.7,20.4,19.5,0.2648762020760308,1070,0.2537645462164705,1054,0.4726923578031959,933,1.1638,Uveal Melanoma,5.401,0.987,0.5971731170654788,0.7152103559870551,705,0,0.5876525489546254,574,0.2505779528132019,0,0.4538501662474969,0.4686676878011386,0.5569234914527663,0.6637065516451023,1650.5,683,0.1874509826244114,3.0,11.0,4,2.3578,1.0,4.716,,,,0.3245184406577176,1025,0.5,,,,,25.8,0.909,1.0,,,0.2254,0.933,1.2121,2.1122,,,solid,
LRIT3,873,0.2240685194173672,0.2605042014617612,0.0711244662343824,0.3284316632078268,0.005539,20,10,LYS,Q3SXY7,-3.816,0.004,0.1317075273769449,Non-essential,69.6,41.2,32.8,0.2648655028721687,1071,0.2534217261838878,1060,0.1925041872323052,2001,0.0628,Kidney Chromophobe,1.325,0.246,0.0740376987424908,0.1723300970873786,2047,0,0.0360591319638086,2123,0.0433199293177661,0,0.1114311504810534,0.1025539077950014,0.0789988379643298,0.1004445884638997,432.0,2005,0.0918842872835633,2.0,8.0,1,0.0065,0.0,0.485,,,,0.3188372762538821,1103,0.5,,,,,3.1,0.104,0.0,,,0.2623,0.274,0.0925,,,,solid,
TM9SF4,1246,0.1871715242258888,0.3109243694866181,0.1235995571722283,0.0857396975985769,0.001446,29,15,LYS,Q92544,5.17,1.0,-0.1540387384450137,Non-essential,85.6,11.4,3.4,0.2647583430130176,1072,0.255938320871629,1028,0.3945225199736514,1297,0.3014,Pancreatic,1.705,1.0,0.4558004689265172,0.5360032362459547,1148,0,0.3800318814783226,1135,0.2353565791807053,0,0.495870609107081,0.6180480003483905,0.4740930392197562,0.5662201716667339,1595.5,956,0.2752404865918595,3.0,20.0,0,1.1043,2.0,1.104,,,,0.3231989433258155,1043,0.5,,,,,78.6,0.993,1.0,,,0.1371,0.088,0.3084,0.4233,,,solid,
OR5H6,1215,0.1914521710904037,0.2605042014617612,0.0468385260161315,0.2439964423361992,0.004115,16,9,LYS,Q8NGV6,-9.966,0.0,0.0119187674502402,Non-essential,85.3,14.5,7.7,0.2643852125996991,1073,0.2517271389005057,1076,0.0483745903024847,2284,0.0,AML,0.0,0.0,0.0286389865591195,0.0631067961165048,2317,0,0.0181106266967535,2422,0.0114971167121216,0,0.0579255934377443,0.0326948481603221,0.0292012878592663,0.0353882099138138,148.5,2377,0.0191985852060866,,0.0,1,0.0,0.0,0.045,,,,0.3237930440359065,1035,0.5,,,,,22.14,0.878,1.0,,,0.232,0.0,0.0,,,,solid,
GPR82,1221,0.1904225464434188,0.2773109241367135,0.0406832199905108,0.2243107026386006,0.003783,20,7,LYS,Q96P67,-2.245,0.076,0.090017503622613,Non-essential,84.2,14.0,3.3,0.2643073041051276,1074,0.2513414651046531,1082,0.2412137561871414,1879,0.9333,Glioblastoma,5.3,0.61,0.3910218276442506,0.3717637540453075,1554,0,0.3036087226089827,1360,0.1841469626990213,0,0.3170511841677444,0.5785926683952216,0.558853646621875,0.6688254054712335,1365.5,678,0.1725760190886327,3.0,10.0,2,0.8274,1.0,1.034,,,,0.3233265155600007,1041,0.5,,,,,35.29,0.953,1.0,,,-0.0365,0.141,0.57,,,,solid,
CHRNB4,1126,0.1995712403837876,0.3277310921615705,0.0063830460224576,0.2218796323747405,0.003742,19,3,LYS,P30926,-2.548,0.165,0.0734334737998686,Non-essential,81.3,22.5,16.7,0.2642715518558492,1075,0.2495907041569721,1100,0.6257603197702121,414,1.6531,Pheochromocytoma,5.848,0.938,0.5942062026892029,0.8228155339805825,439,0,0.409842479149364,1045,0.2113814587562014,0,0.6692980556967696,0.6289144035836937,0.7034349908386424,0.7702295022411902,2182.5,274,0.2056152197278761,,0.0,4,0.3601,0.0,0.36,,,,0.3200853087198323,1082,0.5,,,,,5.8,0.283,0.0,,,0.1333,0.427,1.6885,1.1195,,,solid,
GPR155,1005,0.2129318358041449,0.2100840334369042,0.0586557014075597,0.3710050400237177,0.006257,34,5,LYS,Q7Z3F1,0.912,0.746,-0.138342029963193,Non-essential,73.2,31.7,20.8,0.2642445970607358,1076,0.2521773821311138,1070,0.2438659748306848,1869,0.3274,Pheochromocytoma,1.863,0.994,0.2115558716258353,0.2495954692556634,1856,0,0.3849140989487444,1119,0.2334686631314746,0,0.2259038777546389,0.373520356006018,0.370772912564938,0.4639101180000953,939.0,1296,0.2108691381871961,3.0,20.0,5,-0.0001,0.0,-0.0,,,,0.3217531566454815,1065,0.5,,,,,18.08,0.815,4.0,,,0.0498,0.14,0.3061,1.5304,,,solid,
IL17RB,1130,0.1991632683943907,0.3445378148365229,0.0149296220148663,0.1895641861844055,0.003197,21,5,LYS,Q9NRM6,2.067,0.825,-0.0449291733507494,Non-essential,79.5,22.7,12.9,0.264011687242601,1077,0.2497581683433443,1095,0.4546863922229294,1013,0.3193,Stomach,1.811,0.998,0.3157127195260436,0.4979773462783171,1242,0,0.3454383950568219,1234,0.2552026466390084,0,0.4342917303270843,0.4248830921824866,0.502575433027529,0.5639578949198927,1454.0,868,0.2308532351814243,3.0,10.0,6,0.9692,2.0,1.831,,,,0.319333215348985,1092,0.5,,,,,3.36,0.12,0.0,,,0.2953,0.672,0.3594,1.4517,,,solid,
IL1RAPL1,1072,0.2062439290388338,0.252100840124285,0.0178143286414676,0.333530981322265,0.005625,25,8,LYS,Q9NZN1,-5.574,0.04,0.0718692990328234,Non-essential,76.7,27.3,20.8,0.2637716215344329,1078,0.2496623379665062,1097,0.2684947414872952,1796,0.2975,Low Grade Glioma,1.388,0.479,0.2188000519588543,0.2706310679611651,1804,0,0.0715296401150523,1981,0.0785738347677754,0,0.211106266972666,0.1420799785423767,0.1653454261430644,0.1957015822775414,577.5,1856,0.1798183849427186,,0.0,6,0.2323,0.0,0.232,,,,0.3209942720238178,1075,0.5,,,,,2.61,0.075,0.0,,,0.1923,0.434,0.3627,,,,solid,
PIGR,1104,0.2023379978919631,0.4873949575736176,0.0181369603036533,0.006463089238067,0.000109,24,5,TYR,P01833,0.99,0.566,0.0741427610830115,Non-essential,76.7,28.0,20.9,0.2637382475361962,1079,0.2496450955513789,1098,0.8734768964687356,22,1.0158,Uterine,6.2,0.819,0.8864976592550057,0.9955501618122976,12,0,0.8885077295648588,17,0.147959573253866,0,0.8858184068717405,0.8987386992575027,0.9170807709513088,0.933419105221299,2456.0,8,0.0657312996906727,3.0,12.0,7,0.3593,0.0,1.797,,,,0.3137687493017485,1176,0.5,,,,,2.73,0.082,0.0,,,0.1575,1.092,1.0027,2.1134,,,solid,
AQP2,1255,0.1865760583534036,0.2605042014617612,0.0180736991934208,0.2565075600355766,0.004326,11,5,LYS,P41181,-6.506,0.042,-0.0873820435151381,Non-essential,91.7,11.1,2.2,0.2637217853188657,1080,0.2496254702785368,1099,0.3405460732026935,1550,0.2552,Uterine,4.041,0.141,0.1715373809904304,0.2932847896440129,1748,0,0.2508390082644026,1504,0.1981405663202558,0,0.4724755520147491,0.1521235541015572,0.1366322669899559,0.1294623921676045,1006.5,1917,0.1387752077656161,0.0,0.0,1,0.0,0.0,0.0,,,,0.3239423022112397,1034,0.5,,,,,7.47,0.392,0.0,,,0.1281,1.73,0.2607,10.2519,,,solid,
LRRTM4,937,0.2183479223433507,0.2436974787868088,0.060471295271232,0.342425140824192,0.005775,20,12,LYS,Q86VH4,-5.012,0.114,0.0211618834548881,Non-essential,74.0,37.3,30.0,0.2637182265992391,1081,0.2517417913628007,1075,0.4904740122505912,868,1.5852,Pheochromocytoma,8.169,0.614,0.7582654157243389,0.8070388349514563,478,0,0.4462111302245866,932,0.2436735981492743,0,0.5332289216699692,0.7146378219805865,0.7630929077755134,0.830500043470592,2036.0,146,0.1305231519378583,,0.0,3,0.2427,0.0,0.459,,,,0.319203656915787,1093,0.5,,,,,7.28,0.38,0.0,,,0.2973,0.753,0.9042,1.645,,,solid,
CACNA1I,719,0.2382214773940907,0.2436974787868088,0.1800221413885813,0.2891194782093092,0.004876,89,15,LYS,Q9P0X4,-4.035,0.105,-0.0424160260337899,Non-essential,59.7,53.9,42.4,0.2636795224748557,1082,0.2576806295442847,1007,0.4369852646099046,1104,0.3033,Thymoma,2.501,0.542,0.4316793659022447,0.5622977346278317,1083,0,0.3516688297436833,1214,0.2159798378328557,0,0.3952720967730643,0.3869021601676611,0.4035549688880105,0.4649727537645115,1216.0,1183,0.2316507442133342,,0.0,5,1.3146,1.0,6.573,,,,0.3158526936162803,1145,0.5,,,,,22.13,0.878,8.0,,,0.2827,1.4,0.3715,1.9533,,,solid,
SELP,1180,0.1947894385249459,0.201680672099428,0.0418788549739047,0.3385117106433442,0.005709,6,9,LYS,P16109,0.919,0.646,-0.0793555301437463,Non-essential,79.9,17.1,10.7,0.263585876639112,1083,0.2506798193878072,1090,0.3818935922865901,1364,0.8712,AML,5.897,0.809,0.4551430725869796,0.5177993527508091,1193,0,0.5936029582109056,558,0.1776680535688627,0,0.3614983122614971,0.3127694996379829,0.3740654095965247,0.4153168226296121,1067.0,1282,0.1809031114890837,1.0,0.0,12,0.3428,0.0,0.411,,,,0.3243982811483068,1028,0.5,,,,,3.59,0.133,0.0,,,-0.2379,-0.153,0.718,1.5384,,,solid,
NT5E,1289,0.1834078809492821,0.2857142854741897,0.059402182508303,0.1710050400237177,0.002884,21,13,LYS,P21589,3.178,0.94,-0.0106338358873513,Non-essential,91.9,9.1,7.3,0.2635018055489715,1084,0.2514719146743867,1080,0.4200231638434393,1173,0.8695,Sarcoma,5.02,0.964,0.4027325457084286,0.5254854368932038,1174,0,0.4018556192428432,1070,0.2078738383690504,0,0.5992511163404106,0.3468492147362978,0.4049614743852551,0.4327704610084012,1582.5,1177,0.2167171199020831,3.0,19.0,4,1.6126,1.0,1.613,,,,0.3234100158749515,1040,0.5,,,,,34.18,0.949,1.0,,,-0.0814,0.034,0.8335,1.433,,,solid,
TSPAN15,1265,0.1857352530617662,0.352941176173999,0.0216985608097422,0.1268307144974799,0.002139,9,7,CYS,O95858,4.983,0.999,0.013819569673567,Non-essential,87.6,12.2,7.5,0.2634617304877051,1085,0.2495466585281922,1102,0.7315908776427978,170,1.0905,Cholangiocarcinoma,6.169,1.0,0.6810426550739934,0.915453074433657,210,0,0.8181225603083314,85,0.1251655657017585,0,0.8273929754465438,0.7517392357470573,0.8241844190874671,0.8389277919411701,2395.0,64,0.1267921919869445,3.0,10.0,3,0.5689,1.0,0.691,,,,0.3207411491049442,1079,0.5,,,,,10.08,0.542,1.0,,,0.1844,0.33,1.1122,0.7315,,,solid,
FURIN,1174,0.1954743225573127,0.2857142854741897,0.0053455638146449,0.2652831307441446,0.004474,19,2,LYS,P09958,5.327,1.0,-0.1492105745794559,Non-essential,84.7,19.4,13.0,0.2632571735556638,1086,0.248524451746396,1106,0.3587115710646451,1465,0.302,Testicular,1.708,1.0,0.5298794102519585,0.5521844660194175,1108,0,0.5591628967282808,650,0.2197292507104588,0,0.4931822766691096,0.689606529453053,0.6481721551912847,0.6904892274523877,1795.0,417,0.2009698536377189,3.0,15.0,3,0.5593,1.0,0.559,,,,0.3211543102803054,1072,0.5,,,,,5.74,0.278,0.0,,,0.1586,0.288,0.2825,0.5958,,,solid,
MFSD2B,1165,0.1959183996587216,0.2605042014617612,0.0931519848173335,0.2125704120960569,0.003585,21,8,LYS,A6NFX1,-2.245,0.04,0.0638253560366858,Non-essential,80.4,19.4,14.3,0.263207069739964,1087,0.2528646689808307,1066,0.3994989864096234,1272,0.0515,Colorectal,2.281,0.087,0.4056882915355071,0.506472491909385,1221,0,0.1321660969567904,1831,0.1246109059702906,0,0.316846473087367,0.4121354662187917,0.3591680004281113,0.4098809571343346,969.0,1330,0.2639158454789751,2.0,7.0,0,0.2383,0.0,1.191,,,,0.3218705297481183,1062,0.5,,,,,10.54,0.566,1.0,,,0.5283,0.577,0.1246,1.6299,,,solid,
SLC1A4,1172,0.195484278861685,0.3445378148365229,0.0493310137592914,0.1428994959976282,0.00241,22,9,LYS,P43007,3.665,0.996,-0.0160221131777277,Non-essential,80.5,20.5,13.0,0.2631458626320129,1088,0.2506124133199775,1092,0.5137854511689777,771,0.5313,Kidney Clear Cell,3.012,0.998,0.5234207816900149,0.7014563106796117,739,0,0.2503700622519047,1508,0.1934911711731701,0,0.5086437715676231,0.3749001086311443,0.3008925576498796,0.3537183013292423,1319.0,1503,0.2000507630780751,3.0,20.0,2,1.443,1.0,1.533,,,,0.3190805556605146,1097,0.5,,,,,8.12,0.432,0.0,,,0.2381,0.252,0.4834,0.7484,,,solid,
GABRR2,1074,0.2060498311326431,0.2605042014617612,0.0045990827139016,0.3348947524458938,0.005648,16,1,LYS,P28476,-3.308,0.013,0.0457033253782201,Non-essential,76.6,28.0,20.9,0.2630499293015653,1089,0.2482798834372603,1116,0.2961002843101381,1711,0.3619,AML,3.062,0.647,0.26656469777074,0.3187702265372168,1685,0,0.077592093315084,1960,0.077903759444903,0,0.2883139246972938,0.1915476064662137,0.1839985511449143,0.2168660958133882,687.5,1818,0.1773733758473679,,0.0,2,0.0,0.0,0.074,,,,0.3200248173973994,1083,0.5,,,,,2.69,0.08,0.0,,,0.1186,0.15,0.3359,,,,solid,
SEMA6A,852,0.2260523809016902,0.1932773107619518,0.0733322789814961,0.4224725763415357,0.007125,31,6,LYS,Q9H2E6,2.081,0.859,0.0564100121032499,Non-essential,70.0,43.6,40.4,0.2629982725974411,1090,0.2516648865465158,1078,0.3543539075934718,1489,0.6343,AML,3.63,0.988,0.4232004000086931,0.470873786407767,1309,0,0.3307290574270078,1281,0.1811651167697879,0,0.2908362042332192,0.2197429253204636,0.2752963319077167,0.3254919110658262,823.0,1583,0.1708570490948796,3.0,20.0,6,1.8904,1.0,1.89,,,,0.3188802987550944,1101,0.5,,,,,7.53,0.397,0.0,,,0.4131,0.828,0.6108,1.2303,,,solid,
PCDH18,893,0.2222612018743364,0.2352941174493327,0.0082302704412462,0.4189149125407648,0.007065,12,5,LYS,Q9HCL0,1.46,0.786,0.0285787483045485,Non-essential,68.8,41.2,37.5,0.2629392368527691,1091,0.2483507503748314,1112,0.2763143261176321,1769,0.7272,Sarcoma,4.031,0.988,0.1829988912329261,0.2564724919093851,1839,0,0.3094724200084163,1339,0.1401351995983368,0,0.2817057631966712,0.1669368934313871,0.2203643714845891,0.2605291316524208,724.5,1738,0.1718790954486728,3.0,20.0,6,0.7725,1.0,0.773,,,,0.3180525659587354,1114,0.5,,,,,,,0.0,,,-0.024,0.012,0.7264,1.4325,,,solid,
SIRPA,1008,0.2125902135685924,0.2352941174493327,0.0071232010121777,0.3877853542840201,0.00654,13,2,LYS,P78324,4.211,0.994,0.0309546429829057,Non-essential,77.8,33.3,24.6,0.2627800799313159,1092,0.2481362399819247,1118,0.4369499708812213,1105,0.6118,AML,3.461,1.0,0.3927619968573708,0.5360032362459547,1148,0,0.3954760151585254,1086,0.2394414716356341,0,0.4431365458700137,0.2721174593615251,0.3446147984899899,0.4210612303966627,1262.5,1371,0.1854965085905882,3.0,15.0,4,1.8351,1.0,1.835,,,,0.3195052404215728,1089,0.5,,,,,1.48,0.02,0.0,,,0.1062,0.115,0.6013,0.7367,,,solid,
PCDHB14,1197,0.1937025253868491,0.2605042014617612,0.0143159892456112,0.284020160094871,0.00479,18,4,LYS,Q9Y5E9,1.376,0.809,-0.027396736189791,Non-essential,81.6,18.0,15.5,0.262760507846737,1093,0.2484763073090175,1107,0.399922955424133,1267,0.6017,Cholangiocarcinoma,3.595,0.917,0.2861857616358542,0.4255663430420712,1421,0,0.2063390230641625,1631,0.1204095418379287,0,0.4458077902788248,0.2607044036286438,0.2958985661327935,0.3299367266119662,1147.0,1518,0.1893843435758884,2.0,14.0,6,2.9678,2.0,2.968,,,,0.3217932802335368,1064,0.5,,,,,,,0.0,,,0.1969,0.382,0.6446,1.1094,,,solid,
MFAP3L,642,0.2432936491674997,0.252100840124285,0.0064779376878064,0.4683664393714793,0.007899,8,5,LYS,O75121,0.942,0.69,0.1344270068812915,Non-essential,61.6,59.2,43.3,0.2627463883083212,1094,0.2480702851927115,1119,0.4169300598696542,1191,0.4875,Pheochromocytoma,2.73,0.994,0.627608836737943,0.6763754045307444,801,0,0.3857915953548446,1114,0.2199163466565692,0,0.3899648692776514,0.6841504841239593,0.6716477559241534,0.7635004547266532,1648.5,366,0.1657111954895712,2.0,1.0,5,0.0,0.0,0.07,,,,0.3137940854429284,1174,0.5,,,,,,,0.0,,,0.3258,0.538,0.4508,1.1727,,,solid,
OR3A2,1254,0.1865921722128992,0.2605042014617612,0.0687648268227107,0.2058701452712718,0.003472,14,7,LYS,P47893,-9.966,0.02,-0.2005701379375801,Non-essential,85.3,12.1,6.9,0.262735213535112,1095,0.2511734548762475,1086,0.2120004071603249,1948,0.3192,Thymoma,5.931,0.093,0.097139144767193,0.1901294498381877,2003,0,0.0486817551995389,2059,0.0363693459891006,0,0.2906333609722315,0.1049102736549905,0.087643443557651,0.1071268655394473,605.5,1992,0.0787256193257117,,0.0,1,-0.2126,0.0,-0.255,,,,0.3229530447842368,1046,0.5,,,,,37.57,0.958,1.0,,,0.1336,0.154,0.3439,,,,solid,
OR6C6,1569,0.154480327957889,0.2605042014617612,0.0703526806895461,0.0972428105544025,0.00164,9,11,LYS,A6NF89,-9.966,0.0,-0.3323823940938775,Context-dependent,89.7,5.4,2.2,0.2626753433226035,1096,0.2311929773570809,1326,0.0476307482707518,2285,0.0,AML,0.0,0.0,0.087445595144583,0.1330906148867313,2144,0,0.0813450347631733,1945,0.0987156393284419,0,0.0584654403776286,0.0791002094169263,0.0651712472958548,0.0813808509432202,320.0,2046,0.0547576408809239,3.0,5.0,1,0.0,0.0,0.0,,,,0.32824514861423,968,0.5,,,,,39.44,0.962,1.0,,,0.0944,0.0,0.0,,,,solid,
SLC4A1,1211,0.1920304550506517,0.252100840124285,0.0412335916495334,0.2627334716869255,0.004431,50,6,LYS,P02730,-5.574,0.023,-0.1214111704017662,Non-essential,82.2,16.7,10.3,0.2625270598776145,1097,0.2495887394600911,1101,0.5720128300046773,557,0.9257,Kidney Chromophobe,3.382,0.908,0.3124921679077685,0.595873786407767,1000,0,0.4214465455542622,1003,0.2407275575179436,0,0.6087678331840726,0.3394379049743948,0.2749335706675161,0.330148011406462,1458.0,1585,0.2393643691208411,1.0,0.0,1,0.0028,0.0,0.017,,,,0.3221186226983631,1055,0.5,,,,,19.44,0.839,2.0,,,0.2524,0.933,1.1027,1.9159,,,solid,
LPAR3,1170,0.1956314347939299,0.3193277308240944,0.0575233275343982,0.1688111473465757,0.002847,12,8,LYS,Q9UBY5,-1.639,0.395,0.0409434288279856,Non-essential,81.4,21.0,11.6,0.2623483245086765,1098,0.2502244908853964,1093,0.6600452394374038,319,1.5002,Head&Neck,6.476,0.955,0.799191984750489,0.9271844660194176,181,0,0.4417611336523757,939,0.2556848596863461,0,0.6929447118544395,0.7606590323172535,0.753073231170501,0.8289910073600116,2279.5,176,0.1451344181383808,,0.0,2,0.1754,0.0,1.754,,,,0.3190988276822184,1096,0.5,,,,,39.98,0.963,1.0,,,0.1705,0.318,1.497,1.5015,,,solid,
P2RY14,1225,0.1900350927790338,0.2268907561118565,0.0770899889293057,0.2538393121849985,0.004281,15,20,LYS,Q15391,-0.687,0.329,-0.0522812129417952,Non-essential,87.1,14.8,7.7,0.2623440899177258,1099,0.2511985893641911,1084,0.3452252142068911,1528,1.0114,AML,7.599,0.717,0.4353165681238423,0.4684466019417476,1315,0,0.7358739538423287,235,0.1943233679903895,0,0.5350550750215984,0.5720593726947315,0.5262613152325262,0.628770754437564,1755.0,794,0.2208257314548847,3.0,20.0,2,0.0358,0.0,0.054,,,,0.323108549250825,1044,0.5,,,,,30.56,0.935,1.0,,,-0.013,0.064,0.9431,1.9601,,,solid,
APLNR,1146,0.1974670057448552,0.3613445375114751,0.0752743950656334,0.1011562407352505,0.001706,13,16,LYS,P35414,2.486,0.869,-0.0032583613168094,Non-essential,81.7,23.4,15.5,0.2621782470792372,1100,0.2509419668325189,1088,0.7610225537880507,118,0.8316,Pancreatic,4.765,0.972,0.8473664680107661,0.9749190938511328,63,0,0.6562378674060994,418,0.239503896125005,0,0.7258300166479356,0.7652802088035354,0.6881280420315936,0.8018680761012031,2285.5,317,0.1798648639835467,2.0,2.0,2,-0.0318,0.0,-0.032,,,,0.3172222615380455,1128,0.5,,,,,36.94,0.956,1.0,,,-0.2214,-0.093,0.7117,1.2709,,,solid,
TSPAN13,1347,0.176595812946618,0.4117647055363322,0.0251652696504823,0.0144678327898013,0.000244,5,4,CYS,O95857,5.301,0.987,0.0717185249760252,Non-essential,90.0,6.9,0.5,0.2621259225477871,1101,0.2483841860303113,1110,0.6249048452546362,416,0.4509,Esophageal,2.551,1.0,0.4933940231500158,0.7601132686084142,594,0,0.4116913433326214,1035,0.2109882631835788,0,0.7652166165530057,0.5297948964804314,0.500840362452485,0.5388151990341783,1929.0,877,0.2646111948351892,3.0,10.0,2,2.0422,2.0,2.042,,,,0.3189677968721398,1100,0.5,,,,,4.2,0.171,0.0,,,0.1872,0.189,0.4566,0.8424,,,solid,
