gene,uniprot_id,pdb_file
OR4C16,Q8NGL9,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NGL9-F1-model_v6.pdb
OR2T34,Q8NGX1,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NGX1-F1-model_v6.pdb
OR11H6,Q8NGC7,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NGC7-F1-model_v6.pdb
OR1L3,Q8NH93,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NH93-F1-model_v6.pdb
GLRA2,P23416,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P23416-F1-model_v6.pdb
OR1L1,Q8NH94,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NH94-F1-model_v6.pdb
GPR150,Q8NGU9,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NGU9-F1-model_v6.pdb
OR5B12,Q96R08,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q96R08-F1-model_v6.pdb
OR52B2,Q96RD2,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q96RD2-F1-model_v6.pdb
FFAR3,O14843,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-O14843-F1-model_v6.pdb
OR52B6,Q8NGF0,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NGF0-F1-model_v6.pdb
OR2Z1,Q8NG97,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NG97-F1-model_v6.pdb
RAMP2,O60895,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-O60895-F1-model_v6.pdb
OR5B21,A6NL26,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-A6NL26-F1-model_v6.pdb
OR6B2,Q6IFH4,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q6IFH4-F1-model_v6.pdb
CLRN1,P58418,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P58418-F1-model_v6.pdb
SLC39A14,Q15043,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q15043-F1-model_v6.pdb
OR10A3,P58181,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P58181-F1-model_v6.pdb
MRGPRG,Q86SM5,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q86SM5-F1-model_v6.pdb
OR2T5,Q6IEZ7,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q6IEZ7-F1-model_v6.pdb
TAS2R38,P59533,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P59533-F1-model_v6.pdb
TMX4,Q9H1E5,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9H1E5-F1-model_v6.pdb
OR8H2,Q8N162,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8N162-F1-model_v6.pdb
HTR5A,P47898,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P47898-F1-model_v6.pdb
DAGLA,Q9Y4D2,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9Y4D2-F1-model_v6.pdb
SLC35F4,A4IF30,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-A4IF30-F1-model_v6.pdb
MRGPRX4,Q96LA9,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q96LA9-F1-model_v6.pdb
HTR3E,A5X5Y0,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-A5X5Y0-F1-model_v6.pdb
OR4X2,Q8NGF9,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NGF9-F1-model_v6.pdb
OR8U1,Q8NH10,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NH10-F1-model_v6.pdb
OR1L4,Q8NGR5,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NGR5-F1-model_v6.pdb
CEACAM3,P40198,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P40198-F1-model_v6.pdb
TAS2R39,P59534,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P59534-F1-model_v6.pdb
TAAR6,Q96RI8,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q96RI8-F1-model_v6.pdb
OR5K3,A6NET4,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-A6NET4-F1-model_v6.pdb
TMEM132E,Q6IEE7,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q6IEE7-F1-model_v6.pdb
SCAP,Q12770,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q12770-F1-model_v6.pdb
OR8H1,Q8NGG4,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NGG4-F1-model_v6.pdb
SLC45A2,Q9UMX9,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9UMX9-F1-model_v6.pdb
SERINC4,A6NH21,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-A6NH21-F1-model_v6.pdb
LRRC4,Q9HBW1,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9HBW1-F1-model_v6.pdb
KIR2DL3,P43628,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P43628-F1-model_v6.pdb
OR10T2,Q8NGX3,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NGX3-F1-model_v6.pdb
DRD3,P35462,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P35462-F1-model_v6.pdb
OR6C65,A6NJZ3,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-A6NJZ3-F1-model_v6.pdb
SLC22A12,Q96S37,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q96S37-F1-model_v6.pdb
OR13C9,Q8NGT0,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NGT0-F1-model_v6.pdb
BRS3,P32247,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P32247-F1-model_v6.pdb
LCT,P09848,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P09848-F1-model_v6.pdb
GFRA4,Q9GZZ7,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9GZZ7-F1-model_v6.pdb
OR4A5,Q8NH83,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NH83-F1-model_v6.pdb
GABRR3,A8MPY1,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-A8MPY1-F1-model_v6.pdb
PCDHB1,Q9Y5F3,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9Y5F3-F1-model_v6.pdb
PCDHA2,Q9Y5H9,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9Y5H9-F1-model_v6.pdb
CHRM3,P20309,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P20309-F1-model_v6.pdb
TAS2R1,Q9NYW7,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9NYW7-F1-model_v6.pdb
HTR7,P34969,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P34969-F1-model_v6.pdb
OR2A2,Q6IF42,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q6IF42-F1-model_v6.pdb
OR10J1,P30954,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P30954-F1-model_v6.pdb
SHISA8,B8ZZ34,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-B8ZZ34-F1-model_v6.pdb
CD300LD,Q6UXZ3,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q6UXZ3-F1-model_v6.pdb
TECTB,Q96PL2,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q96PL2-F1-model_v6.pdb
MTNR1A,P48039,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P48039-F1-model_v6.pdb
OR10Q1,Q8NGQ4,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NGQ4-F1-model_v6.pdb
MFSD2B,A6NFX1,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-A6NFX1-F1-model_v6.pdb
GPR148,Q8TDV2,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8TDV2-F1-model_v6.pdb
OR10S1,Q8NGN2,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NGN2-F1-model_v6.pdb
OR52K1,Q8NGK4,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NGK4-F1-model_v6.pdb
OR52K2,Q8NGK3,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NGK3-F1-model_v6.pdb
SLC22A9,Q8IVM8,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8IVM8-F1-model_v6.pdb
GPR78,Q96P69,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q96P69-F1-model_v6.pdb
ATP13A1,Q9HD20,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9HD20-F1-model_v6.pdb
ADAM21,Q9UKJ8,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9UKJ8-F1-model_v6.pdb
ADAM30,Q9UKF2,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9UKF2-F1-model_v6.pdb
SLC22A6,Q4U2R8,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q4U2R8-F1-model_v6.pdb
OR51A4,Q8NGJ6,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NGJ6-F1-model_v6.pdb
DCC,P43146,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P43146-F1-model_v6.pdb
OR1B1,Q8NGR6,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NGR6-F1-model_v6.pdb
OR52E8,Q6IFG1,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q6IFG1-F1-model_v6.pdb
OR2T12,Q8NG77,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NG77-F1-model_v6.pdb
GFY,I3L273,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-I3L273-F1-model_v6.pdb
OR4C5,Q8NGB2,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NGB2-F1-model_v6.pdb
OR5K1,Q8NHB7,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NHB7-F1-model_v6.pdb
OR9A1P,Q8NGU1,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NGU1-F1-model_v6.pdb
SLC38A4,Q969I6,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q969I6-F1-model_v6.pdb
SLC36A3,Q495N2,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q495N2-F1-model_v6.pdb
OR4A15,Q8NGL6,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NGL6-F1-model_v6.pdb
OR1N1,Q8NGS0,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NGS0-F1-model_v6.pdb
MRGPRX2,Q96LB1,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q96LB1-F1-model_v6.pdb
OR4X1,Q8NH49,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NH49-F1-model_v6.pdb
OR4K2,Q8NGD2,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NGD2-F1-model_v6.pdb
TAS2R46,P59540,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P59540-F1-model_v6.pdb
TAAR5,O14804,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-O14804-F1-model_v6.pdb
ROBO1,Q9Y6N7,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9Y6N7-F1-model_v6.pdb
OR6C75,A6NL08,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-A6NL08-F1-model_v6.pdb
SCN11A,Q9UI33,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9UI33-F1-model_v6.pdb
OR52A5,Q9H2C5,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9H2C5-F1-model_v6.pdb
MUC22,E2RYF6,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-E2RYF6-F1-model_v6.pdb
OR2M2,Q96R28,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q96R28-F1-model_v6.pdb
OR5AC1,P0C628,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P0C628-F1-model_v6.pdb
OR7D2,Q96RA2,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q96RA2-F1-model_v6.pdb
SLC5A8,Q8N695,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8N695-F1-model_v6.pdb
GPR152,Q8TDT2,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8TDT2-F1-model_v6.pdb
OR5H2,Q8NGV7,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NGV7-F1-model_v6.pdb
OR10H3,O60404,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-O60404-F1-model_v6.pdb
GFRAL,Q6UXV0,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q6UXV0-F1-model_v6.pdb
OR10A7,Q8NGE5,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NGE5-F1-model_v6.pdb
OR6A2,O95222,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-O95222-F1-model_v6.pdb
OR2T29,Q8NH02,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NH02-F1-model_v6.pdb
OR5H6,Q8NGV6,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NGV6-F1-model_v6.pdb
SLC10A5,Q5PT55,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q5PT55-F1-model_v6.pdb
OR10D3,Q8NH80,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NH80-F1-model_v6.pdb
CHRNA3,P32297,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P32297-F1-model_v6.pdb
OPN1LW,P04000,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P04000-F1-model_v6.pdb
ZP4,Q12836,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q12836-F1-model_v6.pdb
OR14J1,Q9UGF5,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9UGF5-F1-model_v6.pdb
GPR151,Q8TDV0,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8TDV0-F1-model_v6.pdb
GP5,P40197,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P40197-F1-model_v6.pdb
KIRREL3,Q8IZU9,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8IZU9-F1-model_v6.pdb
SLC22A13,Q9Y226,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9Y226-F1-model_v6.pdb
AMHR2,Q16671,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q16671-F1-model_v6.pdb
APLP1,P51693,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P51693-F1-model_v6.pdb
SLC10A1,Q14973,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q14973-F1-model_v6.pdb
GPC2,Q8N158,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8N158-F1-model_v6.pdb
SLC2A14,Q8TDB8,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8TDB8-F1-model_v6.pdb
LRIT2,A6NDA9,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-A6NDA9-F1-model_v6.pdb
LDLRAD4,O15165,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-O15165-F1-model_v6.pdb
SLC14A2,Q15849,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q15849-F1-model_v6.pdb
SUSD2,Q9UGT4,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9UGT4-F1-model_v6.pdb
PCDHB12,Q9Y5F1,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9Y5F1-F1-model_v6.pdb
PIEZO1,Q92508,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q92508-F1-model_v6.pdb
SIGLEC11,Q96RL6,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q96RL6-F1-model_v6.pdb
MMP25,Q9NPA2,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9NPA2-F1-model_v6.pdb
CLDN19,Q8N6F1,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8N6F1-F1-model_v6.pdb
IL18RAP,O95256,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-O95256-F1-model_v6.pdb
SELE,P16581,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P16581-F1-model_v6.pdb
LINGO2,Q7L985,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q7L985-F1-model_v6.pdb
ADAM22,Q9P0K1,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9P0K1-F1-model_v6.pdb
SLC5A11,Q8WWX8,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8WWX8-F1-model_v6.pdb
NUP210L,Q5VU65,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q5VU65-F1-model_v6.pdb
CUZD1,Q86UP6,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q86UP6-F1-model_v6.pdb
MEGF9,Q9H1U4,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9H1U4-F1-model_v6.pdb
GPR61,Q9BZJ8,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9BZJ8-F1-model_v6.pdb
IZUMO1,Q8IYV9,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8IYV9-F1-model_v6.pdb
HAVCR1,Q96D42,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q96D42-F1-model_v6.pdb
PCDHA3,Q9Y5H8,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9Y5H8-F1-model_v6.pdb
SIGLEC6,O43699,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-O43699-F1-model_v6.pdb
TREH,O43280,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-O43280-F1-model_v6.pdb
CRHR2,Q13324,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q13324-F1-model_v6.pdb
SLC39A12,Q504Y0,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q504Y0-F1-model_v6.pdb
SCN2A,Q99250,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q99250-F1-model_v6.pdb
GABRA5,P31644,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P31644-F1-model_v6.pdb
SLC36A2,Q495M3,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q495M3-F1-model_v6.pdb
SIRPB2,Q5JXA9,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q5JXA9-F1-model_v6.pdb
PCDHGB3,Q9Y5G1,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9Y5G1-F1-model_v6.pdb
GABRB2,P47870,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P47870-F1-model_v6.pdb
PTGDR,Q13258,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q13258-F1-model_v6.pdb
CA14,Q9ULX7,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9ULX7-F1-model_v6.pdb
SLC7A9,P82251,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P82251-F1-model_v6.pdb
TNFRSF8,P28908,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P28908-F1-model_v6.pdb
CD177,Q8N6Q3,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8N6Q3-F1-model_v6.pdb
SLITRK5,O94991,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-O94991-F1-model_v6.pdb
OSMR,Q99650,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q99650-F1-model_v6.pdb
BEST4,Q8NFU0,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NFU0-F1-model_v6.pdb
HTR1B,P28222,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P28222-F1-model_v6.pdb
TYRP1,P17643,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P17643-F1-model_v6.pdb
TAS2R30,P59541,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P59541-F1-model_v6.pdb
NETO1,Q8TDF5,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8TDF5-F1-model_v6.pdb
SLC28A2,O43868,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-O43868-F1-model_v6.pdb
ERMAP,Q96PL5,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q96PL5-F1-model_v6.pdb
SLC10A4,Q96EP9,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q96EP9-F1-model_v6.pdb
TAS2R4,Q9NYW5,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9NYW5-F1-model_v6.pdb
OPCML,Q14982,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q14982-F1-model_v6.pdb
ISLR2,Q6UXK2,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q6UXK2-F1-model_v6.pdb
NTRK1,P04629,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P04629-F1-model_v6.pdb
OR51E2,Q9H255,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9H255-F1-model_v6.pdb
UTS2R,Q9UKP6,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9UKP6-F1-model_v6.pdb
FZD9,O00144,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-O00144-F1-model_v6.pdb
HTR4,Q13639,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q13639-F1-model_v6.pdb
PROKR1,Q8TCW9,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8TCW9-F1-model_v6.pdb
CEACAM8,P31997,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P31997-F1-model_v6.pdb
GRM2,Q14416,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q14416-F1-model_v6.pdb
SLC5A4,Q9NY91,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9NY91-F1-model_v6.pdb
CORIN,Q9Y5Q5,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9Y5Q5-F1-model_v6.pdb
PCDH8,O95206,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-O95206-F1-model_v6.pdb
DRD1,P21728,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P21728-F1-model_v6.pdb
PTPRT,O14522,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-O14522-F1-model_v6.pdb
TMEM231,Q9H6L2,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9H6L2-F1-model_v6.pdb
ABCB11,O95342,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-O95342-F1-model_v6.pdb
ATP1B3,P54709,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P54709-F1-model_v6.pdb
SLC4A4,Q9Y6R1,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9Y6R1-F1-model_v6.pdb
CDHR1,Q96JP9,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q96JP9-F1-model_v6.pdb
KCNJ4,P48050,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P48050-F1-model_v6.pdb
CEACAM4,O75871,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-O75871-F1-model_v6.pdb
P2RY12,Q9H244,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9H244-F1-model_v6.pdb
SLC6A7,Q99884,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q99884-F1-model_v6.pdb
SLC15A4,Q8N697,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8N697-F1-model_v6.pdb
CLEC4M,Q9H2X3,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9H2X3-F1-model_v6.pdb
SLC4A1,P02730,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P02730-F1-model_v6.pdb
VN1R1,Q9GZP7,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9GZP7-F1-model_v6.pdb
CACNG6,Q9BXT2,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9BXT2-F1-model_v6.pdb
TECTA,O75443,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-O75443-F1-model_v6.pdb
IL15RA,Q13261,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q13261-F1-model_v6.pdb
SORCS2,Q96PQ0,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q96PQ0-F1-model_v6.pdb
IL20RB,Q6UXL0,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q6UXL0-F1-model_v6.pdb
GJC3,Q8NFK1,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NFK1-F1-model_v6.pdb
FLT3,P36888,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P36888-F1-model_v6.pdb
SCTR,P47872,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P47872-F1-model_v6.pdb
SLC26A5,P58743,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P58743-F1-model_v6.pdb
EGFR,P00533,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P00533-F1-model_v6.pdb
CD1D,P15813,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P15813-F1-model_v6.pdb
MRGPRE,Q86SM8,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q86SM8-F1-model_v6.pdb
CR1,P17927,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P17927-F1-model_v6.pdb
GPR20,Q99678,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q99678-F1-model_v6.pdb
LINGO3,P0C6S8,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P0C6S8-F1-model_v6.pdb
SEMA4C,Q9C0C4,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9C0C4-F1-model_v6.pdb
AQP8,O94778,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-O94778-F1-model_v6.pdb
