gene,enhanced_score_v2,rank_v2,tsi_norm,ldt_norm,pocket_norm,eas,ntrs,risk_level,top_res_type,n_nucleophiles,n_extracellular_domains,depmap_label,mean_plddt
CD59,0.3018531617600875,1370,0.2605042014617612,0.267180551437889,0.0014550055353471,0.5,,,LYS,6,,Non-essential,79.3
GPR65,0.3016048841117092,1371,0.302521008149142,0.1312777942484435,0.0390953661236754,0.5,,,LYS,10,,Non-essential,82.6
THSD1,0.301200128966326,1372,0.201680672099428,0.4563889712422175,0.0305108334651273,0.5,,,LYS,6,,Non-essential,59.1
RHCG,0.3010525321137968,1373,0.2184873947743803,0.1854135784168396,0.0147398386841689,0.5,,,LYS,6,,Non-essential,92.3
HCAR1,0.3010371032887849,1374,0.3781512601864275,0.0163652534835458,0.0436311877273446,0.5,,,TYR,4,,Non-essential,80.9
CDH9,0.3010361390496209,1375,0.2605042014617612,0.2203972724577527,0.0106531709631504,0.5,,,LYS,3,,Non-essential,77.9
SLC1A3,0.3009954324303321,1376,0.2184873947743803,0.2252001185887933,0.0331678000948916,0.5,,,LYS,3,,Non-essential,82.0
OR1I1,0.3009910096745082,1377,0.2605042014617612,0.1322265045953157,0.0595982919500237,0.5,,,LYS,7,,Non-essential,83.4
OPN1MW,0.3009233153680222,1378,0.2605042014617612,0.236703231544619,0.0302830934682903,0.5,,,LYS,11,,No data,82.9
CD9,0.3008433777749904,1379,0.3613445375114751,0.0,0.0170362169856081,0.5,,,,0,,Non-essential,88.6
SLC15A3,0.3007418837212393,1380,0.3613445375114751,0.0059887340646308,0.089040012652222,0.5,,,TYR,11,,Non-essential,80.8
CEACAM5,0.3004346759736012,1381,0.3697478988489514,0.0052179069077972,0.0032705993990194,0.5,,,SER,2,,Non-essential,87.1
PCDH7,0.3002776273787405,1382,0.302521008149142,0.1623480581085087,0.0208888185987664,0.5,,,LYS,3,,Non-essential,75.8
LYPD1,0.3001956028708907,1383,0.4453781508862369,0.0742365846427512,0.0005187411039063,0.5,,,LYS,2,,Non-essential,76.0
TIMD4,0.3000638258393825,1384,0.2773109241367135,0.3497183516157722,0.0264621224102483,0.5,,,LYS,7,,Non-essential,63.4
OR2B6,0.2999862289270447,1385,0.3277310921615705,0.0221761043581381,0.0345911750751225,0.5,,,TYR,7,,Non-essential,88.0
MANSC1,0.299920692580511,1386,0.2941176468116659,0.3812036762525941,0.0142527281353787,0.5,,,LYS,3,,Non-essential,56.6
OR10W1,0.299567473104621,1387,0.2605042014617612,0.051941891491254,0.0812652222046496,0.5,,,CYS,15,,Non-essential,85.9
SIRPB2,0.2994688270989863,1388,0.252100840124285,0.2614882893566557,0.0092297959829195,0.5,,,LYS,2,,Non-essential,76.3
CADM4,0.2994389253427815,1389,0.3277310921615705,0.0029054254372961,0.0026253360746481,0.5,,,SER,1,,Context-dependent,85.3
CLEC9A,0.299427913032847,1390,0.2605042014617612,0.1826267417729024,0.0073825715641309,0.5,,,LYS,5,,Non-essential,84.1
CLEC1A,0.2994193457329391,1391,0.1932773107619518,0.2817669730210494,0.0022331171912067,0.5,,,LYS,5,,Non-essential,84.2
SLC22A5,0.2993664594692827,1392,0.2689075627992374,0.045478802253187,0.0852190415941799,0.5,,,TYR,10,,Non-essential,86.5
SSTR2,0.2993655344963487,1393,0.2436974787868088,0.1509635339460421,0.0762422900521904,0.5,,,LYS,13,,Non-essential,81.3
OR7A5,0.2993570691314956,1394,0.3109243694866181,0.0412689000889415,0.0528609837102641,0.5,,,TYR,8,,Non-essential,85.9
HLA-G,0.2993421964211136,1395,0.3613445375114751,0.0049807293210791,0.0155495808951447,0.5,,,TYR,4,,Non-essential,90.5
IFNGR1,0.2993099780404935,1396,0.2773109241367135,0.3201897420693744,0.0267214929622014,0.5,,,LYS,3,,Non-essential,66.0
CRHR2,0.2992820553900562,1397,0.252100840124285,0.1780610732285799,0.063223153566345,0.5,,,LYS,9,,Non-essential,78.4
PCDHB3,0.2992130292571504,1398,0.252100840124285,0.1804328490957604,0.0135062470346354,0.5,,,LYS,2,,Non-essential,81.7
ACP2,0.2990541476019903,1399,0.3361344534990467,0.0445893863029943,0.0120132848331488,0.5,,,LYS,2,,Non-essential,91.6
SLC22A1,0.2990040491381218,1400,0.252100840124285,0.0520011858879335,0.1053930096473193,0.5,,,TYR,13,,Non-essential,84.2
SLC1A7,0.2988492188858245,1401,0.2184873947743803,0.2485028164838422,0.037634034477305,0.5,,,LYS,4,,Non-essential,77.4
ENPP4,0.2987781884063584,1402,0.2436974787868088,0.1581974503409427,0.0090716432073382,0.5,,,LYS,4,,Non-essential,92.3
BTN2A2,0.2987588221859452,1403,0.2689075627992374,0.1374444115031129,0.013215245927566,0.5,,,LYS,4,,Non-essential,86.0
OR6P1,0.2986915169965409,1404,0.2605042014617612,0.1252890601838126,0.0260382729716906,0.5,,,LYS,10,,Non-essential,85.6
HLA-H,0.2986769820437409,1405,0.4453781508862369,0.0074710939816187,0.0106911276292898,0.5,,,TYR,8,,No data,87.8
SLC1A6,0.2985072312060254,1406,0.2436974787868088,0.2136970056329676,0.0222173019136485,0.5,,,LYS,1,,Non-essential,80.2
PCDHA8,0.2984725795918903,1407,0.2605042014617612,0.2418025496590572,0.0139300964731931,0.5,,,LYS,3,,Non-essential,73.4
TMEM150B,0.2984008102291109,1408,0.3361344534990467,0.0058701452712718,0.0319658390004744,0.5,,,TYR,4,,Non-essential,93.0
ERVV-2,0.298396095971862,1409,0.2605042014617612,0.4600059294396679,0.0613442985924403,0.5,,,LYS,5,,Non-essential,46.1
FLRT3,0.2983866065429487,1410,0.3865546215239037,0.0567447376222946,0.0504950181875691,0.5,,,TYR,8,,Non-essential,74.3
OR6C1,0.2983088617750775,1411,0.2605042014617612,0.071212570412096,0.0422014866360904,0.5,,,LYS,6,,Non-essential,90.4
TMEM106B,0.2982983215637054,1412,0.3613445375114751,0.1276015416543136,0.0122093942748695,0.5,,,LYS,5,,Non-essential,75.9
GDPD2,0.2982250372405416,1413,0.2605042014617612,0.1003854135784168,0.0226095207970899,0.5,,,CYS,4,,Non-essential,90.4
TAS1R3,0.2981206751262946,1414,0.2605042014617612,0.0650459531574266,0.0734271706468448,0.5,,,LYS,11,,Non-essential,87.0
PCDHB4,0.2981006770298645,1415,0.2100840334369042,0.2238363474651645,0.0160619958880278,0.5,,,LYS,3,,Non-essential,82.5
TMEM132B,0.2980886742207573,1416,0.2352941174493327,0.2374147643047731,0.0809109599873477,0.5,,,LYS,10,,Non-essential,70.0
TMPRSS5,0.2978932431948963,1417,0.2352941174493327,0.2192706789208419,0.0225778902419737,0.5,,,LYS,4,,Non-essential,79.3
PCDHB15,0.2977434067174008,1418,0.2184873947743803,0.2210495108212273,0.0105582792978016,0.5,,,LYS,3,,Non-essential,81.8
PDCD1LG2,0.2976901196468793,1419,0.2941176468116659,0.127067892084198,0.010235647635616,0.5,,,LYS,2,,Non-essential,86.4
PCDHB16,0.297655521903713,1420,0.2689075627992374,0.1482359916987844,0.0089071643207338,0.5,,,LYS,2,,Non-essential,82.6
ROBO2,0.2975739865151942,1421,0.2773109241367135,0.2586421583160391,0.02558911908904,0.5,,,LYS,6,,Non-essential,67.4
TM9SF1,0.2974712644104411,1422,0.3193277308240944,0.0072932107915801,0.0834034477305076,0.5,,,TYR,8,,Non-essential,84.2
TAAR8,0.297447445191336,1423,0.2605042014617612,0.0349836940409131,0.0736232800885655,0.5,,,TYR,16,,Non-essential,91.2
OR7D2,0.2973330226381594,1424,0.2605042014617612,0.0469611621701749,0.0580736991934208,0.5,,,TYR,8,,Non-essential,88.4
CD82,0.2973232464076775,1425,0.352941176173999,0.0010080047435517,0.0104317570773367,0.5,,,TYR,1,,Non-essential,88.3
SLC16A5,0.2973081233896359,1426,0.2605042014617612,0.0434627927660836,0.1504475723548948,0.5,,,CYS,12,,Non-essential,80.5
CD3D,0.2971881963862535,1427,0.4789915962361415,0.0,0.0022014866360904,0.5,,,CYS,2,,Non-essential,77.7
SLC2A5,0.2971840545727641,1428,0.2689075627992374,0.0241921138452416,0.0825937055195318,0.5,,,TYR,11,,Non-essential,90.6
F2R,0.2969598907915363,1429,0.3697478988489514,0.0600059294396679,0.0511086509568242,0.5,,,LYS,13,,Non-essential,74.6
GABRG1,0.2969341559200427,1430,0.2268907561118565,0.2501630595908686,0.0093942748695239,0.5,,,LYS,5,,Non-essential,78.6
MXRA8,0.2967986094799577,1431,0.1932773107619518,0.3258227097539282,0.0180736991934208,0.5,,,LYS,5,,Non-essential,75.8
OR4F6,0.2966930674704624,1432,0.2605042014617612,0.071093981618737,0.0387411039063735,0.5,,,LYS,6,,Non-essential,87.5
ICAM1,0.2966671977076514,1433,0.3697478988489514,0.0,0.0016511149770678,0.5,,,,0,,Non-essential,88.4
CACNG4,0.2964710200583441,1434,0.4957983189110939,0.0466646901867773,0.0144425114660762,0.5,,,TYR,5,,Non-essential,66.2
CSF3R,0.2964419474282287,1435,0.2436974787868088,0.2209309220278683,0.0426569666297643,0.5,,,LYS,7,,Non-essential,73.7
BDKRB1,0.2960900983425308,1436,0.252100840124285,0.1324043877853543,0.0484200537719436,0.5,,,LYS,3,,Non-essential,85.1
CD276,0.2960126120684963,1437,0.3865546215239037,0.004624962941002,0.0042448204965997,0.5,,,SER,2,,Non-essential,83.3
GML,0.2959823987552336,1438,0.2605042014617612,0.2560332048621405,0.0097485370868258,0.5,,,LYS,3,,Non-essential,76.3
ATP4B,0.2959539901039528,1439,0.252100840124285,0.1084494515268306,0.003694448837577,0.5,,,LYS,3,,Non-essential,90.6
OR10G6,0.2959345033335572,1440,0.2605042014617612,0.1092795730803439,0.0332626917602403,0.5,,,CYS,8,,Non-essential,85.4
GPR153,0.2958564886940213,1441,0.2689075627992374,0.3092795730803439,0.0238684168907164,0.5,,,LYS,7,,Non-essential,65.1
CLEC4G,0.2957125304493162,1442,0.2436974787868088,0.1518529498962348,0.0015878538668353,0.5,,,LYS,3,,Non-essential,89.7
OR52E4,0.2956578575330854,1443,0.2605042014617612,0.0246664690186777,0.0689925668195476,0.5,,,TYR,5,,Non-essential,89.0
ADRB2,0.2956547684775039,1444,0.2184873947743803,0.2139934776163652,0.0661711213031788,0.5,,,LYS,8,,Non-essential,79.1
ITGA11,0.2955636830677416,1445,0.302521008149142,0.0138748888230062,0.064292266329274,0.5,,,CYS,13,,Non-essential,85.3
PCDHGC4,0.2955416796844414,1446,0.2436974787868088,0.2412689000889415,0.0108176498497548,0.5,,,LYS,5,,Non-essential,75.0
MPL,0.2955088037466533,1447,0.2605042014617612,0.2136377112362881,0.031776055669777,0.5,,,LYS,12,,Non-essential,72.7
CNR2,0.2954474586722359,1448,0.2689075627992374,0.1125407648977171,0.0425620749644156,0.5,,,LYS,10,,Non-essential,84.5
ART4,0.2954139987938117,1449,0.2352941174493327,0.2336792173139638,0.0112731298434287,0.5,,,LYS,9,,Non-essential,80.3
HLA-DMA,0.2953663775738516,1450,0.3781512601864275,0.0083605099318114,0.0052823027044124,0.5,,,TYR,2,,Non-essential,88.3
AMN,0.2953414407768862,1451,0.3697478988489514,0.0474948117402905,0.0220275185829511,0.5,,,LYS,7,,Non-essential,80.5
IL6ST,0.2953317706639137,1452,0.2268907561118565,0.266824785057812,0.0152206231219357,0.5,,,LYS,4,,Non-essential,74.6
ITGB7,0.2953195242940606,1453,0.352941176173999,0.0062259116513489,0.028695239601455,0.5,,,SER,12,,Non-essential,83.0
MEP1B,0.2952965866533906,1454,0.2605042014617612,0.0850874592351022,0.0412652222046496,0.5,,,LYS,5,,Non-essential,89.8
PCDH11Y,0.2952607954411608,1455,0.2436974787868088,0.3046546101393418,0.0220275185829511,0.5,,,LYS,4,,Non-essential,64.3
OR2F2,0.2950635038591233,1456,0.2605042014617612,0.0413874888823006,0.0617997785861141,0.5,,,LYS,9,,Non-essential,88.8
GABRD,0.2949846389445463,1457,0.3781512601864275,0.0357545211977468,0.00297959829195,0.5,,,TYR,1,,Non-essential,79.2
BST2,0.2948964665944262,1458,0.4117647055363322,0.0,0.0042764510517159,0.5,,,,0,,Non-essential,85.3
TRABD2A,0.2948568959861166,1459,0.2773109241367135,0.1523273050696709,0.1023185196900205,0.5,,,LYS,11,,Non-essential,68.8
OR5AN1,0.2948236760154292,1460,0.2605042014617612,0.0389564186184405,0.066531709631504,0.5,,,TYR,14,,Non-essential,89.1
IGSF6,0.2947491465825685,1461,0.4369747895487607,0.0063445004447079,0.001682745532184,0.5,,,CYS,2,,Non-essential,79.6
OR6C74,0.2945120962876986,1462,0.2605042014617612,0.0441150311295582,0.0693151984817333,0.5,,,LYS,10,,Non-essential,87.6
CXCR5,0.2945008755748169,1463,0.3109243694866181,0.077675659650163,0.0616732563656492,0.5,,,LYS,7,,Non-essential,81.1
TMEM87B,0.2944938227453296,1464,0.3277310921615705,0.0439371479395197,0.1178681005851652,0.5,,,LYS,9,,Non-essential,73.9
OR52B6,0.2944676117239112,1465,0.2605042014617612,0.0371182923213756,0.0780895144709789,0.5,,,TYR,8,,Non-essential,86.8
FAM174A,0.2943676522544215,1466,0.2689075627992374,0.460598873406463,0.0056049343665981,0.5,,,LYS,2,,Non-essential,59.0
NPY4R,0.2942926098883552,1467,0.2773109241367135,0.0129854728728135,0.0593389213980705,0.5,,,TYR,9,,Context-dependent,80.3
ADIPOR2,0.2939527562650738,1468,0.2689075627992374,0.1147346575748591,0.0618946702514629,0.5,,,LYS,14,,Non-essential,82.5
SGCB,0.2939478480949491,1469,0.2100840334369042,0.1985176400830121,0.0611165585956033,0.5,,,LYS,4,,Non-essential,76.4
BCAN,0.2939376340720365,1470,0.2352941174493327,0.2658760747109398,0.0436944488375771,0.5,,,LYS,8,,Non-essential,68.9
TXNDC15,0.2938069115049324,1471,0.2941176468116659,0.2900681885561814,0.0073193104538984,0.5,,,LYS,1,,Non-essential,64.2
SLC11A2,0.2936771391093846,1472,0.2689075627992374,0.1184702045656685,0.0212810374822078,0.5,,,CYS,3,,Non-essential,80.6
SSPN,0.2935737411055964,1473,0.2352941174493327,0.2502223539875481,0.0195287047287679,0.5,,,LYS,7,,Non-essential,74.1
FGFR4,0.293564424843176,1474,0.302521008149142,0.1328194485621108,0.0463514154673414,0.5,,,CYS,5,,Non-essential,73.6
TAS2R4,0.2935612772521432,1475,0.252100840124285,0.088170767862437,0.0465095682429226,0.5,,,LYS,12,,Non-essential,84.8
LILRA4,0.2935254503906236,1476,0.352941176173999,0.0041506077675659,0.0343001739680531,0.5,,,SER,1,,Non-essential,83.1
GPR176,0.2935217852668789,1477,0.2605042014617612,0.1504298843759264,0.1505487901312668,0.5,,,LYS,18,,Non-essential,66.5
ICOS,0.2935067793150228,1478,0.3697478988489514,0.1382745330566261,0.0030744899572987,0.5,,,LYS,4,,Non-essential,74.0
TSPAN3,0.2934239545900915,1479,0.3193277308240944,0.0390750074117995,0.0153851020085402,0.5,,,TYR,3,,Non-essential,87.0
OR52E6,0.2934051082841,1480,0.2605042014617612,0.0575155647791283,0.0933797248141704,0.5,,,CYS,7,,Non-essential,80.9
SUCNR1,0.2933265933273566,1481,0.3277310921615705,0.0151793655499555,0.0162897358848647,0.5,,,TYR,5,,Non-essential,87.5
LRRC4,0.2932903933334957,1482,0.2605042014617612,0.1463978654017195,0.0804238494385576,0.5,,,LYS,9,,Non-essential,76.5
ATP1B3,0.2932387004628283,1483,0.252100840124285,0.0,0.0045674521587853,0.5,,,,0,,Context-dependent,89.7
SLCO3A1,0.2931467935036971,1484,0.2268907561118565,0.1363178179662021,0.1223027044124624,0.5,,,LYS,11,,Non-essential,75.5
PANX2,0.2931151812318522,1485,0.3109243694866181,0.3058404980729321,0.0315799462280563,0.5,,,LYS,5,,Non-essential,57.2
ABCC2,0.2930124411835568,1486,0.2352941174493327,0.0284020160094871,0.1370425430966313,0.5,,,LYS,13,,Non-essential,81.2
CD47,0.2929259951210728,1487,0.3697478988489514,0.0015416543136673,0.0034034477305076,0.5,,,SER,1,,Non-essential,86.3
OR8U1,0.2929158087236597,1488,0.2605042014617612,0.0507560035576638,0.0471927882334334,0.5,,,LYS,7,,Non-essential,89.8
CLDN8,0.2928765172739459,1489,0.403361344198856,0.0011858879335902,0.0104950181875691,0.5,,,SER,1,,Non-essential,80.4
LILRB1,0.2928699418330832,1490,0.2941176468116659,0.1899199525644826,0.0177826980863514,0.5,,,LYS,3,,Non-essential,73.4
PCDH17,0.2928120199024522,1491,0.3193277308240944,0.1985769344796916,0.0118235015024513,0.5,,,LYS,3,,Non-essential,67.7
OR1E2,0.2928078729287165,1492,0.2605042014617612,0.002312481470501,0.0230966313458801,0.5,,,SER,7,,Context-dependent,85.9
ITFG1,0.2928015353943105,1493,0.302521008149142,0.0122739401126593,0.0395824766724656,0.5,,,TYR,8,,Non-essential,89.5
OR5B17,0.2927673017810436,1494,0.2605042014617612,0.0766083605099318,0.0470978965680847,0.5,,,LYS,11,,Non-essential,85.0
OR52K1,0.2926849381739806,1495,0.2605042014617612,0.0078268603616958,0.0949675786810058,0.5,,,TYR,8,,Non-essential,88.3
P2RY2,0.2926716956034187,1496,0.2941176468116659,0.1114141713608063,0.0537972481417048,0.5,,,LYS,12,,Non-essential,78.9
PROM1,0.2923575882076786,1497,0.302521008149142,0.0049214349243996,0.053215245927566,0.5,,,SER,7,,Non-essential,85.5
CR1,0.2923366080120515,1498,0.252100840124285,0.3648384227690482,0.0062185671358532,0.5,,,LYS,3,,Non-essential,65.2
GJB4,0.292335884285227,1499,0.3949579828613799,0.0106729914023124,0.0158089514470979,0.5,,,TYR,2,,Non-essential,78.1
TMEM116,0.2922909580094055,1500,0.2689075627992374,0.1283723688111473,0.0829479677368337,0.5,,,LYS,11,,Non-essential,73.6
GYPA,0.2922475823711686,1501,0.2605042014617612,0.4351022828342721,0.0020053771943697,0.5,,,LYS,2,,Non-essential,59.4
CD80,0.2922205430348494,1502,0.3361344534990467,0.0503409427809072,0.0025937055195318,0.5,,,LYS,3,,Non-essential,86.1
TMC7,0.2922189407104103,1503,0.3109243694866181,0.0463089238067002,0.0721303178870789,0.5,,,TYR,10,,Non-essential,77.4
GGT3P,0.2921931788873263,1504,0.2857142854741897,0.1090423954936258,0.0087806421002688,0.5,,,LYS,3,,No data,94.3
SLC5A2,0.2921603056283337,1505,0.2605042014617612,0.1061962644530091,0.0259750118614581,0.5,,,LYS,8,,Non-essential,83.8
TLR3,0.2921433698490266,1506,0.3361344534990467,0.0011265935369107,0.003922188834414,0.5,,,TYR,3,,Non-essential,90.6
LYPD8,0.2921110380076476,1507,0.2941176468116659,0.1490068188556181,0.0079013126680373,0.5,,,LYS,6,,Non-essential,79.3
PCDHGA5,0.2920754057333571,1508,0.2436974787868088,0.2083605099318114,0.0218946702514629,0.5,,,LYS,8,,Non-essential,74.9
TNFRSF18,0.2920433248029924,1509,0.3865546215239037,0.0890008894159501,0.0060224576941325,0.5,,,CYS,6,,Non-essential,74.4
OR10D3,0.2920185744373196,1510,0.2605042014617612,0.0268010672991402,0.0596615530602562,0.5,,,TYR,7,,Non-essential,89.0
GPR142,0.2920001220876537,1511,0.2605042014617612,0.2776163652534835,0.0382539933575834,0.5,,,LYS,10,,Non-essential,63.7
OR4D2,0.2918829063726599,1512,0.2605042014617612,0.060361695819745,0.016422584216353,0.5,,,LYS,4,,Non-essential,89.8
TMEFF2,0.2918404644543029,1513,0.1848739494244757,0.3881411206640972,0.0124687648268227,0.5,,,LYS,4,,Non-essential,69.0
IL18R1,0.2918203586293635,1514,0.2100840334369042,0.2233026978950489,0.0311940534556381,0.5,,,LYS,4,,Non-essential,79.3
BTN1A1,0.2917984464371935,1515,0.2605042014617612,0.1386895938333827,0.0101723865253835,0.5,,,LYS,3,,Non-essential,84.2
TMX4,0.2917729783028678,1516,0.2605042014617612,0.267180551437889,0.0060540882492487,0.5,,,LYS,1,,Non-essential,72.4
PCDHB8,0.2916899948588718,1517,0.2857142854741897,0.1091609842869848,0.012146133164637,0.5,,,LYS,2,,Non-essential,81.0
BAMBI,0.2916874428323932,1518,0.352941176173999,0.2060480284613103,0.0052127154831567,0.5,,,LYS,1,,Non-essential,64.6
CLEC12A,0.2916356083036859,1519,0.2773109241367135,0.1465164541950785,0.0050229321524592,0.5,,,LYS,4,,Non-essential,83.1
SPAM1,0.2916222266598818,1520,0.2605042014617612,0.1242810554402609,0.0056998260319468,0.5,,,LYS,3,,Non-essential,88.2
ERBB4,0.2916173794968372,1521,0.2184873947743803,0.2013044767269493,0.0751731772892614,0.5,,,LYS,12,,Non-essential,73.1
SLC3A2,0.2915512403272567,1522,0.3109243694866181,0.0047435517343611,0.0208571880436501,0.5,,,TYR,5,,Context-dependent,78.7
BTN3A2,0.2914632504968988,1523,0.3361344534990467,0.0047435517343611,0.0009046338763245,0.5,,,SER,1,,Non-essential,90.0
SLC23A2,0.291359469520698,1524,0.2184873947743803,0.1851764008301215,0.042011703305393,0.5,,,LYS,5,,Non-essential,77.4
LAYN,0.2913377000257865,1525,0.252100840124285,0.3080936851467536,0.0124687648268227,0.5,,,LYS,3,,Non-essential,68.5
GLDN,0.2913122826015494,1526,0.201680672099428,0.3107619329973317,0.04819863988613,0.5,,,LYS,14,,Non-essential,72.7
DRD2,0.2912452013383604,1527,0.2436974787868088,0.2002964719833975,0.0718076862248932,0.5,,,LYS,12,,Non-essential,72.5
CX3CL1,0.2912302855139463,1528,0.2857142854741897,0.3816780314260302,0.0103305393009647,0.5,,,LYS,2,,Non-essential,55.9
RXFP3,0.2911971096922364,1529,0.2605042014617612,0.1410613697005633,0.1007939269334176,0.5,,,LYS,14,,Non-essential,73.0
HEPACAM,0.2911501459761759,1530,0.2184873947743803,0.3271864808775571,0.0014550055353471,0.5,,,LYS,2,,Non-essential,72.6
ABCC10,0.2910912868890065,1531,0.252100840124285,0.0938037355469908,0.0505266487426854,0.5,,,LYS,6,,Non-essential,80.9
CD79A,0.2909950676927761,1532,0.4453781508862369,0.0029054254372961,0.0018472244187885,0.5,,,SER,1,,Non-essential,77.1
OR2AT4,0.290864853887413,1533,0.2605042014617612,0.028164838422769,0.0585291791870947,0.5,,,TYR,13,,Non-essential,89.8
CD58,0.2908392482369383,1534,0.2773109241367135,0.1435517343611028,0.0010058516526965,0.5,,,LYS,1,,Non-essential,83.0
PCDHB6,0.2908125080838036,1535,0.2436974787868088,0.1560035576638007,0.0124371342717064,0.5,,,LYS,2,,Non-essential,81.6
ADRA2A,0.2907219445076752,1536,0.201680672099428,0.2766083605099317,0.0629005219041594,0.5,,,LYS,8,,Non-essential,70.2
CD14,0.2906876650727816,1537,0.3697478988489514,0.0024903646605395,0.0057630871421793,0.5,,,SER,2,,Non-essential,84.7
OR6C70,0.2906524985734071,1538,0.2605042014617612,0.021701749184702,0.066430491855132,0.5,,,TYR,6,,Non-essential,89.4
MRGPRX4,0.2906310331437611,1539,0.2605042014617612,0.1352505188259709,0.0352743950656334,0.5,,,LYS,8,,Non-essential,81.5
HLA-F,0.290618042460786,1540,0.3109243694866181,0.0167803142603024,0.034654436185355,0.5,,,TYR,11,,Non-essential,89.6
SLC6A20,0.2905859404496649,1541,0.2689075627992374,0.0062852060480284,0.0455100427012494,0.5,,,TYR,11,,Non-essential,93.1
TNFRSF11A,0.2904391181800106,1542,0.2857142854741897,0.3404091313370886,0.0041436027202277,0.5,,,LYS,4,,Non-essential,58.9
