gene,rank,final_score,tsi_norm,pocket_norm,ldt_norm,ldt_score,n_pockets,n_nucleophiles,top_res_type,uniprot_id,tumor_median_log2,tumor_positive_rate,depmap_score,depmap_label,mean_plddt,plddt_below_70,plddt_below_50,enhanced_score,enhanced_rank,composite_primary,rank_primary,pu_score_v2,pu_score_v2_rank,maxITSI,best_cancer_ind,FC_best,P_tumor_best,pu_score_v3,pu_score_fused,pu_rank_fused,known_target
OR2B6,1633,0.1481226206946064,0.3277310921615705,0.0345911750751225,0.0221761043581381,0.000374,20,7,TYR,P58173,-4.035,0.048,-0.0936073752941122,Non-essential,88.0,8.3,3.2,0.2355977021148648,1413,0.2223272608686209,1413,0.379796780171737,1373,0.7466,Cervical,8.611,0.194,0.2877794467806466,0.4049352750809061,1472,0
ACP2,1597,0.1514345827404616,0.3361344534990467,0.0120132848331488,0.0445893863029943,0.000752,14,2,LYS,P11117,5.028,1.0,0.0471872676173557,Non-essential,91.6,11.3,2.1,0.2354977265087021,1414,0.2210983907503595,1424,0.3669509424534751,1427,0.4394,Sarcoma,2.485,1.0,0.2777339439851824,0.38592233009708743,1519,0
TNFRSF18,1291,0.1831288527425863,0.3865546215239037,0.0060224576941325,0.0890008894159501,0.001501,3,6,CYS,Q9Y5U5,1.401,0.736,0.0028173290613986,Non-essential,74.4,38.6,20.7,0.2354499543108869,1415,0.2207510771955935,1430,0.5781767119008128,544,0.7573,Pancreatic,4.657,0.876,0.3666946552490426,0.6423948220064725,885,0
TMEM87B,1327,0.1796340114220337,0.3277310921615705,0.1178681005851652,0.0439371479395197,0.000741,37,9,LYS,Q96K49,3.489,0.994,-0.0149364559383467,Non-essential,73.9,34.8,17.1,0.2353571943877209,1416,0.2262505994169791,1373,0.5391403540011104,664,0.5057,Sarcoma,2.872,0.996,0.4830707622428062,0.6966019417475728,751,0
GML,1284,0.1839362031693943,0.2605042014617612,0.0097485370868258,0.2560332048621405,0.004318,3,3,LYS,Q99445,-9.966,0.0,-0.1010659676164533,Non-essential,76.3,37.3,2.5,0.235321905998858,1417,0.2208093328531992,1427,0.1620700672026367,2052,0.0,AML,0.0,0.0,0.1443927360929142,0.18770226537216828,2009,0
TRABD2A,1243,0.1873181170825928,0.2773109241367135,0.1023185196900205,0.1523273050696709,0.002569,27,11,LYS,Q86V40,0.24,0.553,-0.0017231877862416,Non-essential,68.8,40.4,34.3,0.2353202796377725,1418,0.2254362056222736,1384,0.7038762883811239,218,0.7353,Stomach,4.44,0.937,0.7827579129400255,0.9433656957928802,141,0
PCDH17,1218,0.1908512231242806,0.3193277308240944,0.0118235015024513,0.1985769344796916,0.003349,12,3,LYS,O14917,0.567,0.624,0.0451558279268551,Non-essential,67.7,44.1,40.5,0.2352648147839687,1419,0.2208559898590913,1426,0.4123533738301773,1213,0.6514,Kidney Clear Cell,3.833,0.915,0.2682732331914759,0.42435275080906154,1424,0
OR7A5,1587,0.1526087129344089,0.3109243694866181,0.0528609837102641,0.0412689000889415,0.000696,11,8,TYR,Q15622,-5.574,0.065,0.1374096083511715,Non-essential,85.9,12.2,5.0,0.2351560002701177,1420,0.2227990494556309,1408,0.4112687744250514,1220,0.9794,Uveal Melanoma,8.849,0.367,0.5368554863705024,0.6067961165048543,973,0
CD276,1536,0.157282783640842,0.3865546215239037,0.0042448204965997,0.004624962941002,7.8e-05,15,2,SER,Q5ZPR3,6.0,1.0,-0.1997109600566277,Non-essential,83.3,17.4,10.7,0.2351115633927667,1421,0.2203238044175967,1435,0.7477286506594161,135,0.8525,Sarcoma,4.822,1.0,0.7968978712259979,0.9599514563106796,100,1
SSTR2,1458,0.1656407387141932,0.2436974787868088,0.0762422900521904,0.1509635339460421,0.002546,15,13,LYS,P30874,-1.732,0.23,-0.1001827626905446,Non-essential,81.3,22.0,11.7,0.2350955735749412,1422,0.2239076880775507,1400,0.2960438532206964,1712,0.2849,Pheochromocytoma,1.862,0.824,0.330210856007154,0.36690938511326865,1566,1
SLC1A7,1382,0.1732360131980963,0.2184873947743803,0.037634034477305,0.2485028164838422,0.004191,23,4,LYS,O00341,-2.114,0.183,-0.0373877526960298,Non-essential,77.4,28.0,15.0,0.2350048009113199,1423,0.2218865026351851,1418,0.2686079189835512,1794,0.1562,Pancreatic,2.199,0.395,0.2551738789770006,0.29085760517799353,1754,0
CLEC9A,1498,0.1612044745858145,0.2605042014617612,0.0073825715641309,0.1826267417729024,0.00308,6,5,LYS,Q6UXN8,-2.315,0.141,0.1403733791788182,Non-essential,84.1,18.7,11.2,0.2349787988458747,1424,0.2203479274240812,1434,0.283082058960344,1750,0.7448,Thymoma,3.853,0.864,0.2803038493488916,0.3191747572815534,1684,0
ERVFC1,843,0.2268512342426872,0.2605042014617612,0.0770204017080499,0.3318114438185591,0.005596,28,6,LYS,P60507,-9.966,0.005,,No data,65.2,58.6,22.3,0.2347844318932686,1425,0.2386354519786711,1230,0.1593357723320674,2059,0.0,AML,0.0,0.0,0.0490756677583497,0.1488673139158576,2105,0
GABRD,1483,0.16288073992148,0.3781512601864275,0.00297959829195,0.0357545211977468,0.000603,16,1,TYR,O14764,0.099,0.519,-0.0612941140562545,Non-essential,79.2,22.3,17.7,0.2347364709376738,1426,0.2198854508522713,1438,0.716783618570537,189,1.0769,Cholangiocarcinoma,5.586,0.944,0.6818938483082704,0.9134304207119741,215,0
SLC1A6,1433,0.1682532837787084,0.2436974787868088,0.0222173019136485,0.2136970056329676,0.003604,29,1,LYS,P48664,-5.574,0.143,-0.0122907634754699,Non-essential,80.2,24.6,10.3,0.2346726944620371,1427,0.2207835595577195,1428,0.63223445447689,393,1.7425,Bladder,9.267,0.461,0.6729327550511495,0.8632686084142395,339,0
GPR176,1185,0.1944952829368624,0.2605042014617612,0.1505487901312668,0.1504298843759264,0.002537,14,18,LYS,Q14439,1.911,0.871,-0.0228645506774901,Non-essential,66.5,46.8,32.8,0.2346211391384147,1428,0.227148578644978,1364,0.5529834952016818,615,0.7517,Pheochromocytoma,4.209,0.994,0.524755637536458,0.73584142394822,654,0
PCDHB3,1523,0.1590220648888327,0.252100840124285,0.0135062470346354,0.1804328490957604,0.003043,14,2,LYS,Q9Y5E6,-1.117,0.284,-0.00955818000709,Non-essential,81.7,17.6,15.3,0.2341200680760987,1429,0.2197953804278304,1441,0.3248817414209749,1610,0.2699,Pheochromocytoma,2.46,0.591,0.2501728524027806,0.3276699029126213,1663,0
CSF3R,1348,0.1765553581120133,0.2436974787868088,0.0426569666297643,0.2209309220278683,0.003726,24,7,LYS,Q99062,2.278,0.905,-0.1055361907021585,Non-essential,73.7,32.2,23.4,0.2339910897397912,1430,0.2211239380712794,1423,0.729320191904367,175,0.5243,AML,2.966,1.0,0.7575634747537081,0.94457928802589,138,0
PDCD1LG2,1525,0.1588381206406106,0.2941176468116659,0.010235647635616,0.127067892084198,0.002143,7,2,LYS,Q9BQ51,0.139,0.533,0.1019913340586464,Non-essential,86.4,18.3,4.8,0.2339670613140365,1431,0.2194788436958173,1445,0.3040293305732178,1676,0.7747,Glioblastoma,4.864,0.843,0.2715855896513806,0.33009708737864074,1657,0
TM9SF1,1564,0.1549400898862641,0.3193277308240944,0.0834034477305076,0.0072932107915801,0.000123,33,8,TYR,O15321,5.057,1.0,-0.0910534078082214,Non-essential,84.2,15.5,7.8,0.2339388704189549,1432,0.2231090428054803,1404,0.4058502079498338,1249,0.3787,Glioblastoma,2.142,1.0,0.2664531210437673,0.415453074433657,1446,0
TMEM150B,1658,0.1458045766811426,0.3361344534990467,0.0319658390004744,0.0058701452712718,9.9e-05,7,4,TYR,A6NC51,0.276,0.553,0.0680331767959267,Non-essential,93.0,8.2,0.4,0.2339060547926029,1433,0.2205043467426266,1432,0.4683624936289876,950,0.7212,Pancreatic,4.676,0.831,0.4032353878811646,0.5772653721682848,1046,0
HLA-DMA,1556,0.1553533478654381,0.3781512601864275,0.0052823027044124,0.0083605099318114,0.000141,12,2,TYR,P28067,5.986,1.0,-0.1106432410619033,Non-essential,88.3,16.9,2.7,0.2338636442243055,1434,0.2191277593595262,1450,0.7549210390054558,125,0.7808,AML,4.417,1.0,0.7442606773340353,0.9498381877022654,125,0
GPR142,1133,0.1989627881680245,0.2605042014617612,0.0382539933575834,0.2776163652534835,0.004682,24,10,LYS,Q7Z601,-6.506,0.007,-0.0769517020410789,Non-essential,63.7,51.3,37.9,0.2338440601643831,1435,0.2207567598322623,1429,0.1580490436809738,2062,0.0411,Pancreatic,0.992,0.124,0.1132077450149581,0.17839805825242716,2032,0
MPL,1339,0.177825810656524,0.2605042014617612,0.031776055669777,0.2136377112362881,0.003603,30,12,LYS,P40238,-4.293,0.001,-0.0669025869345004,Non-essential,72.7,33.7,23.0,0.2338299122381327,1436,0.2204187150216215,1433,0.5351001063715544,683,2.4647,AML,9.89,0.827,0.4989075663965449,0.7034789644012944,734,0
CLDN8,1467,0.1648488095158902,0.403361344198856,0.0104950181875691,0.0011858879335902,2e-05,8,1,SER,P56748,-4.035,0.305,0.0853548906027689,Non-essential,80.4,25.3,10.2,0.2337966969998894,1437,0.2193214479092678,1447,0.590034497359733,509,0.8464,Prostate,3.07,0.994,0.5088683843787694,0.7504045307443366,618,0
ICAM1,1631,0.1483944940327009,0.3697478988489514,0.0016511149770678,0.0,0.0,11,0,,P05362,4.656,0.996,0.0496684861323534,Non-essential,88.4,11.1,6.2,0.2337245433413999,1438,0.2188070990902533,1454,0.5223542062404677,733,0.6383,Pancreatic,3.611,1.0,0.5374588911577053,0.7200647249190939,693,0
OR1D2,1898,0.1273959532880089,0.2605042014617612,0.0212810374822078,0.0560332048621405,0.000945,13,7,CYS,P34982,-9.966,0.0,-0.4283490362205984,Context-dependent,86.3,11.9,2.6,0.2336050310977035,1439,0.1996690829718138,1730,0.0744767996554405,2194,0.0,AML,0.0,0.0,0.0782726240402648,0.14401294498381878,2117,0
TMPRSS5,1447,0.1666722177285778,0.2352941174493327,0.0225778902419737,0.2192706789208419,0.003698,18,4,LYS,Q9H3S3,-2.315,0.132,0.0497646509986883,Non-essential,79.3,24.3,17.7,0.2335150833979703,1440,0.219643977910069,1444,0.464983121045798,976,0.2,Low Grade Glioma,1.116,0.998,0.6127989332125298,0.7119741100323624,713,0
MXRA8,1321,0.1804798469889854,0.1932773107619518,0.0180736991934208,0.3258227097539282,0.005495,20,5,LYS,Q9BRK3,5.374,0.997,0.0245072113152039,Non-essential,75.8,35.3,21.0,0.2333211610035203,1441,0.2192248459631914,1448,0.6703944808209075,290,0.7116,Pancreatic,4.026,1.0,0.7090615616354864,0.9033171521035599,240,0
TNFRSF10D,967,0.2157197785311567,0.2268907561118565,0.0045674521587853,0.4119774681292618,0.006948,5,2,LYS,Q9UBN6,0.979,0.711,0.0319020095711657,Non-essential,61.0,65.3,52.8,0.2332479947111615,1442,0.2184763673191008,1462,0.273957643026339,1779,0.9472,AML,5.304,0.994,0.2244416325229868,0.27508090614886727,1793,0
CD82,1668,0.1446083990158661,0.352941176173999,0.0104317570773367,0.0010080047435517,1.7e-05,12,1,TYR,P27701,5.51,0.998,-0.0451337384464765,Non-essential,88.3,8.2,0.4,0.2331893521161217,1443,0.2187109399699885,1456,0.5302308680421317,706,0.5661,Pancreatic,3.202,1.0,0.5675827673013508,0.7455501618122977,630,0
BTN2A2,1585,0.1527609223488986,0.2689075627992374,0.013215245927566,0.1374444115031129,0.002318,17,4,LYS,Q8WVV5,2.703,0.987,0.0922280297012707,Non-essential,86.0,13.6,6.9,0.2331825613374028,1444,0.2188433236337811,1453,0.2366238117804134,1892,0.4872,Sarcoma,2.789,0.988,0.1452772380582101,0.21601941747572817,1939,0
GJB4,1456,0.165927775999375,0.3949579828613799,0.0158089514470979,0.0106729914023124,0.00018,10,2,TYR,Q9NTQ9,-3.458,0.274,-0.0681585021305277,Non-essential,78.1,26.7,15.4,0.2331557797138355,1445,0.2189462272861904,1451,0.8129819176250135,59,2.881,Head&Neck,8.164,0.934,0.6562409681140388,0.9259708737864077,184,0
SLC16A5,1488,0.1623747901209979,0.2605042014617612,0.1504475723548948,0.0434627927660836,0.000733,13,12,CYS,O15375,2.462,0.848,-0.214006790785905,Non-essential,80.5,21.6,18.2,0.233054061791861,1446,0.2255764404096057,1383,0.6283160209987632,404,0.5274,Pancreatic,3.07,0.972,0.7867413230501678,0.9073624595469256,230,0
CLEC1A,1485,0.1625109513684575,0.1932773107619518,0.0022331171912067,0.2817669730210494,0.004752,7,5,LYS,Q8NC01,0.423,0.647,-0.0288152266257413,Non-essential,84.2,20.7,15.7,0.2329470813197471,1447,0.2180587371793075,1466,0.1971422841335798,1987,0.5089,Thymoma,2.907,0.975,0.1752900608458581,0.2139967637540453,1944,0
BCAN,1248,0.1869888040442881,0.2352941174493327,0.0436944488375771,0.2658760747109398,0.004484,34,8,LYS,Q96GW7,-3.047,0.188,-0.1987409098618854,Non-essential,68.9,41.8,37.2,0.2329455719943957,1448,0.2201302944362745,1436,0.6583142916145246,324,1.4449,Uveal Melanoma,7.646,1.0,0.7705222308596033,0.919093851132686,201,0
IFNLR1,1095,0.2032266565230004,0.352941176173999,0.0148979914597501,0.1919359620515861,0.003237,13,3,LYS,Q8IU57,1.043,0.758,-0.2015588405093351,Non-essential,64.2,57.3,45.6,0.2329379000387337,1449,0.2186827996117212,1457,0.4752340281209923,920,0.6209,Cervical,4.048,0.84,0.439112340591518,0.6063915857605178,974,0
RHCG,1639,0.1474409830400546,0.2184873947743803,0.0147398386841689,0.1854135784168396,0.003127,15,6,LYS,Q9UBD6,-1.732,0.327,-0.0452143031241502,Non-essential,92.3,8.6,3.5,0.2329089424462852,1450,0.2186459343804937,1458,0.6792305920064183,264,1.2413,Head&Neck,7.322,0.959,0.7691163880842289,0.9292071197411003,176,0
SLC22A5,1647,0.146772378273905,0.2689075627992374,0.0852190415941799,0.045478802253187,0.000767,21,10,TYR,O76082,2.816,0.987,-0.1336501835840983,Non-essential,86.5,9.0,5.2,0.2327921079415748,1451,0.2220530600212838,1416,0.3113882521475286,1657,0.2792,AML,1.598,0.988,0.3168296363822336,0.36933656957928807,1560,0
FGFR4,1372,0.1747596624684925,0.302521008149142,0.0463514154673414,0.1328194485621108,0.00224,35,5,CYS,P22455,1.644,0.748,0.0019160348273239,Non-essential,73.6,32.9,24.4,0.2327750688595627,1452,0.2200926396329298,1437,0.6136998907708404,444,0.4113,Stomach,2.367,0.983,0.5009783598936447,0.7564724919093851,603,0
OR4N2,2097,0.1164373084336405,0.2605042014617612,0.0380578839158627,0.0027275422472576,4.6e-05,15,5,TYR,Q8NGD1,-9.966,0.03,-0.3210554805506376,Context-dependent,87.5,3.6,2.0,0.2327728270523964,1453,0.1996757212481896,1728,0.3858738772051477,1346,2.6505,Low Grade Glioma,8.718,0.43,0.190434769541416,0.35477346278317157,1596,0
LILRB1,1326,0.1799578539199166,0.2941176468116659,0.0177826980863514,0.1899199525644826,0.003203,19,3,LYS,Q8NHL6,1.138,0.747,0.0718895942570695,Non-essential,73.4,37.2,31.5,0.2326668390467915,1454,0.2185559739511091,1460,0.5959637073309816,488,0.7731,AML,4.406,0.977,0.7513140252367188,0.883495145631068,289,0
GABRG1,1425,0.1686235027828603,0.2268907561118565,0.0093942748695239,0.2501630595908686,0.004219,17,5,LYS,Q8N1C3,-9.966,0.054,0.101285358933287,Non-essential,78.6,26.7,22.6,0.2326010982542479,1455,0.218070811997724,1465,0.21425550782628,1946,0.0099,Kidney Clear Cell,2.663,0.01,0.1748699893138403,0.21885113268608414,1932,0
LAYN,1153,0.1970090710417869,0.252100840124285,0.0124687648268227,0.3080936851467536,0.005196,10,3,LYS,Q6UX15,2.284,0.922,-0.0450095845956094,Non-essential,68.5,50.8,35.3,0.2325759065368938,1456,0.2181993447782349,1464,0.3167829357770088,1638,0.6479,Pancreatic,3.691,0.977,0.2007995609089346,0.2920711974110033,1751,0
CXCR5,1452,0.1661744225993909,0.3109243694866181,0.0616732563656492,0.077675659650163,0.00131,14,7,LYS,P32302,1.692,0.866,0.0692289928016623,Non-essential,81.1,26.1,10.2,0.2325607583242694,1457,0.2206444211425518,1431,0.518160665498144,749,0.5451,Pancreatic,3.173,0.972,0.5775211463092463,0.7443365695792881,633,0
PCDHGC4,1384,0.1731049564963324,0.2436974787868088,0.0108176498497548,0.2412689000889415,0.004069,15,5,LYS,Q9Y5F7,-3.308,0.103,0.0205265150365623,Non-essential,75.0,30.8,26.4,0.2325157550600571,1458,0.2180566375525449,1467,0.3548312835466194,1485,0.5835,AML,9.347,0.312,0.2431258213667517,0.3535598705501618,1599,0
CADM4,1811,0.1327516653182115,0.3277310921615705,0.0026253360746481,0.0029054254372961,4.9e-05,7,1,SER,Q8NFZ8,3.779,0.973,-0.3152195922148757,Context-dependent,85.3,18.6,13.9,0.2324885726345357,1459,0.1976198394382681,1768,0.4612636964666746,992,0.4401,Cholangiocarcinoma,2.489,1.0,0.5899688757596983,0.6974110032362459,749,0
PCDHB16,1567,0.1547059719255504,0.2689075627992374,0.0089071643207338,0.1482359916987844,0.0025,22,2,LYS,Q9NRJ7,0.252,0.546,-0.0321736538410952,Non-essential,82.6,16.0,13.4,0.2324034359846126,1460,0.2178487942006493,1472,0.3303782859436924,1589,0.5567,Cholangiocarcinoma,4.497,0.667,0.3078126732806047,0.37702265372168287,1541,0
ITGB7,1594,0.1516528158454408,0.352941176173999,0.028695239601455,0.0062259116513489,0.000105,26,12,SER,P26010,1.945,0.84,-0.1046214175371983,Non-essential,83.0,14.9,6.3,0.2323596994741006,1461,0.2187944614541734,1455,0.5812510010409624,538,0.5075,Pancreatic,3.043,0.944,0.6906513894015481,0.8442556634304207,386,0
EFNA3,1285,0.1838707909187963,0.4453781508862369,0.0035299699509726,0.0155351319300326,0.000262,6,4,TYR,P52797,2.749,0.966,-0.224859424802504,Non-essential,73.2,43.3,22.3,0.2323486282804342,1462,0.2175251267779828,1479,0.7405964460100622,152,0.6974,Colorectal,3.945,1.0,0.7210047616374111,0.9340614886731392,164,0
OR6P1,1619,0.1495998805313554,0.2605042014617612,0.0260382729716906,0.1252890601838126,0.002113,14,10,LYS,Q8NGX9,-9.966,0.0,-0.020561250277794,Non-essential,85.6,11.7,6.0,0.2323083038004922,1463,0.2186102174490767,1459,0.0424643948394319,2338,0.0,AML,0.0,0.0,0.0319311346232733,0.059061488673139206,2327,0
OR10W1,1673,0.1441638146934755,0.2605042014617612,0.0812652222046496,0.051941891491254,0.000876,11,15,CYS,Q8NGF6,-9.966,0.0,0.0487348870809851,Non-essential,85.9,7.2,0.7,0.2322782489355923,1464,0.2213415100458247,1422,0.0590745760562221,2247,0.0,AML,0.0,0.0,0.0498273811075982,0.11569579288025889,2187,0
IL6ST,1362,0.1753699248986669,0.2268907561118565,0.0152206231219357,0.266824785057812,0.0045,25,4,LYS,P40189,4.487,0.998,-0.1177724558250302,Non-essential,74.6,32.8,28.4,0.2321231166840867,1465,0.2178841478401834,1471,0.4121961553434448,1215,0.3145,Kidney Clear Cell,1.779,1.0,0.5678308214995433,0.6326860841423948,909,0
SLC22A1,1635,0.1480585947102898,0.252100840124285,0.1053930096473193,0.0520011858879335,0.000877,30,13,TYR,O15245,-1.355,0.185,0.0849573013737162,Non-essential,84.2,10.5,5.1,0.232083842927313,1466,0.2223534934096789,1412,0.5177287333026253,751,0.07,Esophageal,1.007,0.393,0.4713475045154584,0.6703074433656958,816,0
ADRB2,1400,0.1714443375856153,0.2184873947743803,0.0661711213031788,0.2139934776163652,0.003609,11,8,LYS,P07550,-0.357,0.433,-0.0047498863153988,Non-essential,79.1,30.0,21.1,0.2315117379009191,1467,0.219820293966078,1440,0.4523908888679109,1030,0.8944,AML,5.19,0.96,0.6151612532878692,0.7026699029126213,736,0
ENPP4,1638,0.1476597195792078,0.2436974787868088,0.0090716432073382,0.1581974503409427,0.002668,14,4,LYS,Q9Y6X5,2.542,0.879,0.1190480475584016,Non-essential,92.3,10.6,6.0,0.2315113909624533,1468,0.2169649731228202,1483,0.3223814591917759,1621,0.9151,AML,5.509,0.925,0.2375293188477051,0.31715210355987056,1689,0
TMX4,1260,0.1861720724908458,0.2605042014617612,0.0060540882492487,0.267180551437889,0.004506,4,1,LYS,Q9H1E5,3.791,0.998,0.1180517232148246,Non-essential,72.4,43.0,24.4,0.2314851304334008,1469,0.2167878348458632,1486,0.5214219916953332,739,0.4922,Pheochromocytoma,2.784,1.0,0.5167386017652971,0.7046925566343042,731,0
ART4,1440,0.1676033511269508,0.2352941174493327,0.0112731298434287,0.2336792173139638,0.003941,11,9,LYS,Q93070,-3.383,0.136,0.0678844032049194,Non-essential,80.3,27.4,16.6,0.2311910278966145,1470,0.216754684388786,1487,0.2995551333891851,1691,0.2012,Pancreatic,1.562,0.644,0.39802572441486,0.41464401294498376,1448,0
PCDHB15,1542,0.1568772949454608,0.2184873947743803,0.0105582792978016,0.2210495108212273,0.003728,15,3,LYS,Q9Y5E8,-0.512,0.361,-0.0797432160536626,Non-essential,81.8,18.2,14.1,0.2311725357007903,1471,0.2167004496656804,1489,0.2595966769352233,1822,0.1789,Kidney Clear Cell,1.227,0.799,0.1749723226212342,0.23988673139158578,1880,0
PCDHB4,1550,0.1560031163807194,0.2100840334369042,0.0160619958880278,0.2238363474651645,0.003775,17,3,LYS,Q9Y5E5,-0.472,0.399,-0.0540445410709612,Non-essential,82.5,17.4,14.0,0.2311039975412145,1472,0.2169070973356159,1484,0.2530172854772616,1839,0.3357,Kidney Clear Cell,2.263,0.799,0.1789615904855914,0.23867313915857602,1883,0
TAS1R3,1659,0.1457436177259859,0.2605042014617612,0.0734271706468448,0.0650459531574266,0.001097,37,11,LYS,Q7RTX0,-1.732,0.172,-0.0013150500986069,Non-essential,87.0,9.7,4.8,0.2310947514626842,1473,0.2197661099950265,1442,0.2341587501171987,1896,0.0809,Lung Adeno,0.982,0.459,0.2545524954792951,0.27346278317152106,1797,0
LILRA4,1586,0.1527117049902853,0.352941176173999,0.0343001739680531,0.0041506077675659,7e-05,17,1,SER,P59901,-1.248,0.302,-0.040085382327088,Non-essential,83.1,17.4,14.2,0.2307421070948044,1474,0.217457115793207,1480,0.7197690245080531,182,1.7261,Kidney Papillary,10.312,0.555,0.7341515100710546,0.9336569579288025,165,0
LRRC4,1393,0.1722481950367876,0.2605042014617612,0.0804238494385576,0.1463978654017195,0.002469,17,9,LYS,Q9HBW1,-0.199,0.464,0.0583433217107962,Non-essential,76.5,32.2,26.8,0.2306818992216857,1475,0.2197030916936135,1443,0.5140173382733549,770,0.5163,AML,3.07,0.936,0.6686966639294895,0.7888349514563107,523,0
SSPN,1368,0.1750429645946279,0.2352941174493327,0.0195287047287679,0.2502223539875481,0.00422,6,7,LYS,Q14714,2.651,0.901,-0.0265188207200574,Non-essential,74.1,34.2,27.6,0.2305907057863454,1476,0.2165671410227838,1493,0.3732661147566631,1400,0.628,Cholangiocarcinoma,4.06,0.861,0.6435482866181632,0.6415857605177994,887,0
GDPD2,1708,0.1411001608973565,0.2605042014617612,0.0226095207970899,0.1003854135784168,0.001693,30,4,CYS,Q9HCC8,-3.626,0.249,-0.0057296900452216,Non-essential,90.4,6.5,1.9,0.2304252041054931,1477,0.2165556801453476,1494,0.5669447470617296,575,1.7167,Testicular,6.453,0.959,0.7027454483479332,0.8422330097087378,391,0
TMEFF2,1191,0.1941325454170662,0.1848739494244757,0.0124687648268227,0.3881411206640972,0.006546,11,4,LYS,Q9UIK5,-5.574,0.168,0.014695989861323,Non-essential,69.0,49.5,23.3,0.2303583536712964,1478,0.2159817919126375,1500,0.3685387121124761,1419,0.8218,Prostate,3.409,0.994,0.3186605982828076,0.4194983818770227,1436,0
